0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1391187255.481 328.949 228.216 1261 326.622 226.397 1261 323.355 225.663 1270 320.094 226.148 1270 317.431 227.778 1275 320.189 228.699 1270 323.269 229.064 1261 326.31 228.972 1261 346.293 229.727 1275 348.806 228.289 1275 352.055 228.098 1280 355.103 229.061 1284 357.422 231.071 1284 354.845 231.568 1280 351.81 231.427 1275 348.735 230.8 1275 331.245 220.301 1252 327.113 218.746 1270 322.847 218.266 1280 318.557 218.732 1294 314.999 220.215 1294 315.006 222.626 1289 318.752 221.76 1289 322.825 221.504 1275 326.812 221.931 1265 330.983 223.003 1252 345.449 221.47 0 349.291 220.713 1284 353.5 220.958 1289 357.529 222.003 1294 360.754 223.916 1299 360.361 226.309 1294 356.846 224.878 1289 353.099 224.082 1284 349.102 223.871 1284 345.279 224.149 1275 334.098 228.546 0 332.876 232.871 0 330.903 236.778 0 328.242 240.634 1247 329.329 244.548 1247 334.991 244.581 1247 338.958 244.957 1247 344.27 245.769 1256 345.735 241.948 0 343.541 237.644 0 342.164 233.555 0 341.465 229.115 1270 325.592 257.568 1234 328.628 253.511 1234 332.72 251.177 1238 336.497 251.74 1243 340.027 251.736 1247 343.759 254.596 1247 346.221 259.133 1247 343.705 261.4 1243 340.443 262.825 1238 335.856 263.066 1229 331.253 262.076 1234 327.992 260.126 1229 328.542 257.318 1234 332.117 255.212 1238 336.415 254.903 1234 340.396 255.925 1238 343.445 258.542 1243 340.134 258.946 1238 336.116 258.836 1229 332.004 258.243 1234 306.163 228.023 1289 304.962 235.319 1275 304.425 242.684 1275 305.099 250.486 1275 306.78 257.997 1270 310.078 265.091 1261 314.527 270.587 1261 320.221 275.017 1256 327.08 278.152 1247 334.822 279.801 1256 343.061 279.353 1265 350.362 277.242 1270 356.629 273.329 0 361.674 268.197 0 365.387 261.575 0 367.628 254.254 0 368.909 246.687 1309 369.211 239.342 1304 368.807 232.444 1309 323.277 227.617 1265 351.884 230.005 1275 336.996 242.107 1238 332.366 217.769 1252 327.839 216.082 1275 322.775 215.503 1289 317.615 216.077 1294 313.602 217.73 1294 344.635 218.773 1284 348.868 217.95 1289 353.892 218.228 1289 358.841 219.515 1299 362.535 221.663 1309
1391187255.571 328.925 228.269 1256 326.597 226.454 1261 323.341 225.719 1270 320.087 226.199 1270 317.426 227.82 1275 320.176 228.746 1270 323.248 229.117 1265 326.284 229.026 1265 346.287 229.77 1270 348.803 228.335 1275 352.041 228.14 1280 355.078 229.097 1284 357.389 231.097 1284 354.824 231.601 1280 351.801 231.468 1275 348.734 230.845 1275 331.231 220.293 1252 327.11 218.732 1265 322.852 218.248 1280 318.564 218.709 1294 315.004 220.186 1289 314.994 222.611 1289 318.751 221.746 1289 322.826 221.492 1275 326.809 221.923 1261 330.975 223.002 1252 345.43 221.453 0 349.264 220.689 1289 353.462 220.929 1289 357.482 221.964 1294 360.709 223.871 1299 360.333 226.277 1294 356.81 224.849 1289 353.067 224.057 1289 349.077 223.851 1284 345.256 224.142 1275 334.077 228.59 0 332.855 232.926 0 330.878 236.84 1247 328.188 240.679 1247 329.269 244.601 1243 334.991 244.677 1247 338.975 245.052 1252 344.325 245.822 1256 345.781 241.993 0 343.554 237.7 0 342.164 233.606 0 341.46 229.157 1270 325.572 257.572 1234 328.61 253.515 1238 332.704 251.181 1238 336.483 251.744 1243 340.014 251.741 1247 343.747 254.603 0 346.209 259.143 0 343.691 261.411 1238 340.428 262.835 1238 335.838 263.075 1234 331.234 262.084 1234 327.972 260.132 1229 328.523 257.323 1234 332.099 255.217 1234 336.4 254.908 1234 340.382 255.932 0 343.432 258.551 1243 340.119 258.954 1238 336.1 258.843 1229 331.986 258.249 1234 306.129 228.069 1284 304.932 235.381 1275 304.398 242.738 1275 305.07 250.535 1275 306.756 258.039 1265 310.065 265.116 1261 314.532 270.601 1261 320.236 275.024 1252 327.098 278.153 1252 334.844 279.791 1256 343.072 279.343 1261 350.358 277.228 1275 356.617 273.319 1289 361.659 268.195 0 365.363 261.592 0 367.599 254.285 0 368.872 246.728 0 369.171 239.392 1294 368.771 232.489 1309 323.26 227.669 1265 351.87 230.044 1275 336.995 242.17 1243 332.356 217.76 1252 327.838 216.066 1270 322.783 215.482 1284 317.63 216.051 1294 313.618 217.697 1299 344.608 218.754 1289 348.835 217.924 1294 353.848 218.196 1289 358.786 219.472 1299 362.481 221.613 1304
1391187255.624 328.897 228.296 1256 326.568 226.482 1256 323.311 225.749 1270 320.058 226.232 1270 317.399 227.854 1275 320.149 228.778 1265 323.221 229.147 1265 326.257 229.054 1256 346.26 229.784 1270 348.775 228.347 1275 352.013 228.15 1280 355.05 229.105 1289 357.363 231.104 1284 354.798 231.609 1284 351.775 231.478 1275 348.708 230.857 1275 331.198 220.318 1252 327.075 218.76 1256 322.818 218.279 1284 318.53 218.743 1294 314.972 220.222 1294 314.963 222.648 1294 318.719 221.78 1289 322.794 221.523 1275 326.777 221.951 1261 330.944 223.027 1252 345.397 221.468 0 349.23 220.701 1284 353.429 220.938 1284 357.449 221.97 1294 360.677 223.875 1299 360.304 226.281 1294 356.779 224.856 1289 353.036 224.066 1284 349.045 223.864 1284 345.225 224.157 1275 334.05 228.613 0 332.831 232.95 0 330.856 236.865 0 328.169 240.706 1247 329.253 244.627 1243 334.975 244.698 1243 338.959 245.071 1252 344.309 245.837 1256 345.762 242.007 0 343.532 237.716 0 342.14 233.623 0 341.433 229.174 1275 325.434 257.512 1234 328.552 253.524 1238 332.694 251.24 1243 336.494 251.81 1247 340.048 251.793 1252 343.842 254.603 1238 346.398 259.077 1247 343.801 261.381 1243 340.496 262.812 1238 335.874 263.056 1234 331.235 262.068 1238 327.921 260.115 1234 328.319 257.279 1234 332.034 255.231 1238 336.415 254.949 1234 340.49 255.944 1234 343.685 258.515 1247 340.245 258.95 1238 336.125 258.847 1229 331.913 258.243 1234 306.102 228.112 1284 304.91 235.424 1275 304.381 242.781 1270 305.059 250.577 1270 306.75 258.08 1265 310.064 265.154 1256 314.535 270.636 1256 320.242 275.055 1252 327.106 278.179 1252 334.853 279.812 1256 343.08 279.358 1261 350.364 277.238 0 356.62 273.324 0 361.658 268.197 0 365.358 261.592 0 367.589 254.283 0 368.857 246.725 0 369.15 239.39 1309 368.745 232.487 1314 323.233 227.699 1265 351.843 230.054 1275 336.977 242.191 1243 332.321 217.784 1256 327.802 216.093 1275 322.746 215.513 1284 317.594 216.086 1294 313.583 217.734 1294 344.574 218.769 1284 348.799 217.936 1289 353.812 218.205 1289 358.751 219.478 1299 362.448 221.616 1304
1391187255.667 328.905 228.277 1256 326.577 226.461 1256 323.321 225.727 1265 320.067 226.207 1270 317.406 227.828 1275 320.156 228.754 1270 323.228 229.124 1265 326.264 229.034 1261 346.268 229.777 1270 348.784 228.341 1275 352.022 228.146 1280 355.058 229.103 1284 357.37 231.103 1284 354.805 231.607 1280 351.782 231.474 1275 348.715 230.852 1270 331.211 220.3 1252 327.089 218.739 1256 322.832 218.256 1280 318.544 218.717 1294 314.984 220.194 1294 314.974 222.62 1289 318.731 221.754 1289 322.806 221.5 1275 326.789 221.93 1256 330.955 223.009 1252 345.41 221.459 1294 349.244 220.695 1289 353.443 220.935 1289 357.462 221.97 1294 360.689 223.877 1299 360.314 226.283 1299 356.791 224.855 1289 353.047 224.063 1289 349.057 223.858 1284 345.236 224.148 1280 334.058 228.597 0 332.836 232.934 0 330.859 236.848 1252 328.169 240.687 1247 329.25 244.609 1243 334.972 244.684 1243 338.956 245.059 1252 344.306 245.829 1256 345.762 241.999 0 343.535 237.707 0 342.145 233.613 0 341.441 229.164 1270 325.423 257.492 1234 328.544 253.506 1234 332.687 251.224 1238 336.487 251.798 1243 340.041 251.783 1252 343.834 254.595 1247 346.387 259.071 1243 343.788 261.373 1243 340.482 262.802 1238 335.86 263.043 1238 331.221 262.052 1238 327.908 260.097 1229 328.308 257.261 1234 332.025 255.215 1234 336.406 254.936 1234 340.481 255.933 1238 343.674 258.507 1243 340.233 258.94 1238 336.113 258.834 1229 331.902 258.227 1238 306.109 228.078 1284 304.912 235.39 1275 304.379 242.747 1275 305.052 250.544 1275 306.738 258.048 1265 310.047 265.125 1256 314.515 270.609 1261 320.219 275.032 1252 327.081 278.161 1252 334.827 279.799 1256 343.055 279.35 1261 350.341 277.235 1275 356.6 273.325 1284 361.642 268.201 0 365.346 261.598 0 367.581 254.29 0 368.854 246.733 0 369.152 239.398 1299 368.752 232.494 1314 323.241 227.676 1265 351.85 230.05 1275 336.976 242.178 1243 332.336 217.767 1252 327.818 216.073 1275 322.762 215.49 1284 317.61 216.059 1294 313.598 217.705 1294 344.589 218.76 1289 348.815 217.93 1294 353.828 218.202 1289 358.766 219.478 1294 362.462 221.618 1304
1391187255.710 328.912 228.238 1256 326.585 226.419 1256 323.327 225.681 1270 320.071 226.158 1270 317.407 227.777 1275 320.157 228.707 1265 323.231 229.081 1265 326.269 228.993 1256 346.284 229.756 1275 348.802 228.323 1275 352.043 228.13 1280 355.08 229.091 1284 357.391 231.095 1284 354.824 231.597 1280 351.799 231.46 1275 348.731 230.834 1275 331.227 220.259 1247 327.105 218.693 1256 322.845 218.205 1280 318.554 218.663 1294 314.991 220.137 1294 314.978 222.564 1289 318.739 221.701 1284 322.816 221.451 1275 326.801 221.886 1256 330.969 222.969 1247 345.434 221.433 1280 349.271 220.672 1289 353.472 220.917 1284 357.493 221.956 1294 360.72 223.867 1299 360.342 226.274 1294 356.818 224.842 1289 353.073 224.046 1289 349.08 223.837 1284 345.257 224.124 1275 334.067 228.564 0 332.841 232.902 0 330.858 236.816 1252 328.163 240.655 1247 329.241 244.58 1243 334.967 244.661 1243 338.953 245.041 1252 344.305 245.816 1256 345.765 241.986 0 343.541 237.689 0 342.155 233.591 1261 341.455 229.138 1270 325.398 257.468 1234 328.525 253.482 1234 332.673 251.203 1238 336.475 251.781 1252 340.031 251.769 1252 343.823 254.587 0 346.373 259.068 1252 343.77 261.369 1247 340.461 262.796 1243 335.836 263.032 1238 331.195 262.036 1238 327.882 260.076 1234 328.285 257.239 1234 332.007 255.196 1234 336.39 254.921 1238 340.467 255.923 0 343.66 258.501 1252 340.216 258.931 1243 336.094 258.821 1229 331.88 258.21 1234 306.102 228.016 1284 304.898 235.331 1275 304.356 242.692 1275 305.022 250.495 1270 306.701 258.005 1265 310.006 265.089 1256 314.471 270.582 1261 320.174 275.013 1252 327.037 278.151 1252 334.786 279.797 1261 343.019 279.357 1261 350.312 277.247 1275 356.578 273.341 0 361.628 268.219 0 365.341 261.616 0 367.585 254.306 0 368.866 246.746 0 369.172 239.406 0 368.779 232.498 1314 323.245 227.632 1265 351.869 230.036 1275 336.974 242.156 1243 332.355 217.726 1252 327.837 216.026 1275 322.779 215.438 1284 317.622 216.002 1294 313.606 217.645 1294 344.615 218.732 1289 348.844 217.905 1289 353.86 218.182 1289 358.8 219.464 1299 362.495 221.609 1309
1391187255.754 328.912 228.238 1256 326.585 226.419 1256 323.327 225.681 1270 320.071 226.158 1270 317.407 227.777 1270 320.157 228.707 1265 323.231 229.081 1261 326.269 228.993 1256 346.284 229.756 1270 348.802 228.323 1275 352.043 228.13 1280 355.08 229.091 1284 357.391 231.095 1284 354.824 231.597 1280 351.799 231.46 1275 348.731 230.834 1270 331.227 220.259 1252 327.105 218.693 1256 322.845 218.205 1280 318.554 218.663 1294 314.991 220.137 1294 314.978 222.564 1289 318.739 221.701 1289 322.816 221.451 1275 326.801 221.886 1256 330.969 222.969 1252 345.434 221.433 1289 349.271 220.672 1284 353.472 220.917 1289 357.493 221.956 1294 360.72 223.867 1294 360.342 226.274 1294 356.818 224.842 1289 353.073 224.046 1284 349.08 223.837 1284 345.257 224.124 1275 334.067 228.564 0 332.841 232.902 0 330.858 236.816 1252 328.163 240.655 1252 329.241 244.58 1247 334.967 244.661 1238 338.953 245.041 1252 344.305 245.816 1256 345.765 241.986 0 343.541 237.689 0 342.155 233.591 1265 341.455 229.138 1270 325.398 257.468 1229 328.525 253.482 1234 332.673 251.203 1234 336.475 251.781 1243 340.031 251.769 1252 343.823 254.587 0 346.373 259.068 1247 343.77 261.369 1243 340.461 262.796 1238 335.836 263.032 1238 331.195 262.036 1238 327.882 260.076 1229 328.285 257.239 1234 332.007 255.196 1234 336.39 254.921 1238 340.467 255.923 1238 343.66 258.501 1243 340.216 258.931 1238 336.094 258.821 1234 331.88 258.21 1234 306.102 228.016 1289 304.898 235.331 1280 304.356 242.692 1275 305.022 250.495 1270 306.701 258.005 1261 310.006 265.089 1256 314.471 270.582 1261 320.174 275.013 1252 327.037 278.151 1252 334.786 279.797 1256 343.019 279.357 1261 350.312 277.247 1280 356.578 273.341 0 361.628 268.219 0 365.341 261.616 0 367.585 254.306 0 368.866 246.746 0 369.172 239.406 0 368.779 232.498 1314 323.245 227.632 1265 351.869 230.036 1275 336.974 242.156 1243 332.355 217.726 1256 327.837 216.026 1270 322.779 215.438 1284 317.622 216.002 1294 313.606 217.645 1294 344.615 218.732 1294 348.844 217.905 1289 353.86 218.182 1289 358.8 219.464 1294 362.495 221.609 1304
1391187255.795 328.912 228.238 1256 326.585 226.419 1256 323.327 225.681 1265 320.071 226.158 1270 317.407 227.777 1275 320.157 228.707 1265 323.231 229.081 1265 326.269 228.993 1256 346.284 229.756 1270 348.802 228.323 1275 352.043 228.13 1280 355.08 229.091 1284 357.391 231.095 1289 354.824 231.597 1280 351.799 231.46 1275 348.731 230.834 1270 331.227 220.259 1247 327.105 218.693 1252 322.845 218.205 1280 318.554 218.663 1294 314.991 220.137 1294 314.978 222.564 1289 318.739 221.701 1289 322.816 221.451 1275 326.801 221.886 1256 330.969 222.969 1243 345.434 221.433 1289 349.271 220.672 1289 353.472 220.917 1289 357.493 221.956 1294 360.72 223.867 1299 360.342 226.274 1299 356.818 224.842 1294 353.073 224.046 1289 349.08 223.837 1289 345.257 224.124 1280 334.067 228.564 0 332.841 232.902 0 330.858 236.816 1252 328.163 240.655 1247 329.241 244.58 1247 334.967 244.661 1247 338.953 245.041 1252 344.305 245.816 1256 345.765 241.986 0 343.541 237.689 0 342.155 233.591 1261 341.455 229.138 1270 325.398 257.468 1229 328.525 253.482 1229 332.673 251.203 1238 336.475 251.781 1243 340.031 251.769 1252 343.823 254.587 0 346.373 259.068 1247 343.77 261.369 1247 340.461 262.796 1238 335.836 263.032 1238 331.195 262.036 1238 327.882 260.076 1229 328.285 257.239 1234 332.007 255.196 1234 336.39 254.921 1238 340.467 255.923 0 343.66 258.501 1247 340.216 258.931 1238 336.094 258.821 1229 331.88 258.21 1234 306.102 228.016 1284 304.898 235.331 1275 304.356 242.692 1275 305.022 250.495 1270 306.701 258.005 1265 310.006 265.089 1256 314.471 270.582 1261 320.174 275.013 1252 327.037 278.151 1252 334.786 279.797 1256 343.019 279.357 1261 350.312 277.247 1289 356.578 273.341 1280 361.628 268.219 0 365.341 261.616 0 367.585 254.306 0 368.866 246.746 0 369.172 239.406 0 368.779 232.498 1309 323.245 227.632 1265 351.869 230.036 1275 336.974 242.156 1247 332.355 217.726 1247 327.837 216.026 1275 322.779 215.438 1284 317.622 216.002 1294 313.606 217.645 1294 344.615 218.732 1289 348.844 217.905 1289 353.86 218.182 1289 358.8 219.464 1299 362.495 221.609 1309
1391187255.843 328.912 228.238 1256 326.585 226.419 1256 323.327 225.681 1265 320.071 226.158 1270 317.407 227.777 1275 320.157 228.707 1265 323.231 229.081 1265 326.269 228.993 1256 346.284 229.756 1270 348.802 228.323 1275 352.043 228.13 1280 355.08 229.091 1284 357.391 231.095 1289 354.824 231.597 1280 351.799 231.46 1275 348.731 230.834 1270 331.227 220.259 1252 327.105 218.693 1256 322.845 218.205 1284 318.554 218.663 1294 314.991 220.137 1289 314.978 222.564 1284 318.739 221.701 1284 322.816 221.451 1275 326.801 221.886 1256 330.969 222.969 1247 345.434 221.433 1280 349.271 220.672 1289 353.472 220.917 1289 357.493 221.956 1299 360.72 223.867 1304 360.342 226.274 1299 356.818 224.842 1294 353.073 224.046 1289 349.08 223.837 1289 345.257 224.124 1280 334.067 228.564 0 332.841 232.902 0 330.858 236.816 0 328.163 240.655 1247 329.241 244.58 1247 334.967 244.661 1238 338.953 245.041 1247 344.305 245.816 1256 345.765 241.986 0 343.541 237.689 0 342.155 233.591 0 341.455 229.138 1270 325.398 257.468 1229 328.525 253.482 1234 332.673 251.203 1238 336.475 251.781 1243 340.031 251.769 1252 343.823 254.587 0 346.373 259.068 1252 343.77 261.369 1243 340.461 262.796 1238 335.836 263.032 1238 331.195 262.036 1238 327.882 260.076 1234 328.285 257.239 1234 332.007 255.196 1234 336.39 254.921 1234 340.467 255.923 1238 343.66 258.501 1247 340.216 258.931 1238 336.094 258.821 1229 331.88 258.21 1234 306.102 228.016 1284 304.898 235.331 1275 304.356 242.692 1275 305.022 250.495 1270 306.701 258.005 1265 310.006 265.089 1261 314.471 270.582 1265 320.174 275.013 1252 327.037 278.151 1256 334.786 279.797 1256 343.019 279.357 1261 350.312 277.247 1275 356.578 273.341 1280 361.628 268.219 0 365.341 261.616 0 367.585 254.306 0 368.866 246.746 0 369.172 239.406 0 368.779 232.498 1309 323.245 227.632 1261 351.869 230.036 1275 336.974 242.156 1238 332.355 217.726 1256 327.837 216.026 1270 322.779 215.438 1289 317.622 216.002 1294 313.606 217.645 1294 344.615 218.732 1289 348.844 217.905 1289 353.86 218.182 1289 358.8 219.464 1304 362.495 221.609 1309
1391187255.887 328.904 228.254 1256 326.575 226.436 1256 323.317 225.7 1265 320.061 226.179 1265 317.398 227.8 1275 320.149 228.728 1265 323.223 229.1 1265 326.261 229.01 1256 346.278 229.762 1275 348.796 228.327 1275 352.036 228.132 1280 355.074 229.091 1284 357.386 231.094 1289 354.819 231.597 1280 351.794 231.462 1275 348.726 230.838 1275 331.214 220.273 1247 327.091 218.709 1256 322.831 218.224 1284 318.54 218.684 1294 314.977 220.16 1294 314.966 222.587 1289 318.726 221.723 1289 322.804 221.47 1275 326.789 221.902 1252 330.957 222.984 1247 345.423 221.439 1280 349.259 220.675 1289 353.461 220.917 1289 357.482 221.954 1294 360.711 223.864 1299 360.334 226.271 1294 356.809 224.841 1289 353.064 224.047 1284 349.071 223.84 1284 345.247 224.129 1275 334.06 228.577 0 332.836 232.916 0 330.855 236.831 1252 328.162 240.672 1252 329.242 244.597 1247 334.969 244.674 1243 338.955 245.051 1247 344.308 245.824 1256 345.766 241.992 0 343.539 237.696 0 342.151 233.599 1265 341.448 229.146 1270 325.408 257.487 1229 328.532 253.5 1234 332.679 251.218 1238 336.481 251.793 1247 340.038 251.78 1252 343.832 254.595 1252 346.385 259.075 1247 343.783 261.378 1247 340.474 262.806 1243 335.849 263.046 1238 331.207 262.053 1234 327.893 260.094 1225 328.295 257.257 1229 332.015 255.211 1229 336.399 254.934 1238 340.476 255.933 1243 343.67 258.51 1247 340.227 258.942 1243 336.104 258.834 1229 331.89 258.225 1234 306.093 228.046 1289 304.893 235.362 1275 304.356 242.723 1275 305.026 250.526 1265 306.71 258.035 1261 310.019 265.118 1256 314.487 270.608 1261 320.193 275.037 1252 327.058 278.17 1256 334.809 279.812 1256 343.043 279.367 1261 350.334 277.253 1275 356.599 273.343 0 361.646 268.218 0 365.355 261.612 0 367.595 254.3 0 368.872 246.739 0 369.173 239.399 0 368.775 232.49 1314 323.236 227.651 1261 351.864 230.038 1275 336.975 242.167 1238 332.341 217.739 1252 327.821 216.042 1275 322.762 215.456 1284 317.606 216.024 1294 313.591 217.669 1294 344.602 218.737 1284 348.831 217.909 1289 353.847 218.183 1294 358.788 219.461 1304 362.485 221.605 1309
1391187255.929 328.914 228.245 1256 326.587 226.427 1252 323.331 225.69 1265 320.076 226.168 1270 317.413 227.787 1275 320.163 228.715 1265 323.235 229.088 1265 326.272 229 1256 346.28 229.759 1275 348.797 228.325 1275 352.036 228.132 1280 355.073 229.092 1284 357.383 231.095 1284 354.817 231.597 1280 351.794 231.461 1275 348.727 230.836 1275 331.227 220.268 1247 327.106 218.704 1252 322.847 218.217 1284 318.558 218.675 1294 314.996 220.149 1289 314.984 222.575 1284 318.743 221.712 1289 322.819 221.461 1275 326.802 221.895 1256 330.969 222.978 1247 345.428 221.439 1289 349.264 220.677 1289 353.463 220.921 1289 357.483 221.959 1294 360.709 223.869 1299 360.332 226.275 1294 356.809 224.844 1289 353.066 224.049 1289 349.074 223.841 1289 345.252 224.128 1280 334.068 228.57 0 332.842 232.906 0 330.861 236.819 1252 328.168 240.657 1252 329.246 244.581 1247 334.97 244.661 1243 338.954 245.039 1252 344.305 245.814 1256 345.764 241.984 0 343.54 237.689 0 342.153 233.593 1270 341.452 229.142 1275 325.408 257.465 1229 328.533 253.48 1234 332.678 251.201 1238 336.479 251.777 1243 340.034 251.765 1247 343.825 254.581 1252 346.376 259.06 1252 343.774 261.361 1247 340.466 262.788 1243 335.843 263.025 1238 331.203 262.031 1238 327.891 260.072 1229 328.294 257.236 1229 332.013 255.192 1234 336.395 254.916 1238 340.471 255.917 1243 343.663 258.494 1252 340.22 258.925 1247 336.099 258.815 1234 331.888 258.205 1234 306.113 228.028 1284 304.91 235.34 1275 304.37 242.699 1275 305.037 250.498 1270 306.718 258.005 1270 310.022 265.087 1261 314.487 270.576 1261 320.189 275.005 1252 327.05 278.14 1252 334.797 279.784 1261 343.027 279.342 1265 350.317 277.232 1275 356.58 273.326 1275 361.627 268.205 0 365.337 261.603 0 367.579 254.295 0 368.858 246.737 0 369.162 239.401 0 368.767 232.495 1314 323.249 227.64 1265 351.863 230.037 1275 336.976 242.156 1238 332.354 217.735 1256 327.837 216.037 1261 322.78 215.45 1284 317.626 216.015 1294 313.611 217.659 1294 344.609 218.738 1289 348.837 217.912 1289 353.851 218.187 1289 358.789 219.467 1304 362.484 221.612 1309
