0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1390385453.172 244.672 208.182 895 240.949 205.708 890 235.994 205.018 883 231.245 205.926 881 227.899 208.195 919 231.426 209.75 877 236 210.17 881 240.734 209.5 888 268.782 207.349 914 272.167 204.617 921 277.265 203.532 926 282.404 204.112 939 286.354 206.096 952 282.607 207.905 939 277.76 208.636 926 272.848 208.322 919 244.463 194.829 902 237.324 193.209 895 229.359 192.778 923 224.092 195.196 916 220.662 198.835 914 221.937 200.553 914 225.719 198.227 919 230.382 197.013 921 237.032 197.27 892 243.838 198.24 902 266.551 193.791 921 274.223 191.518 931 283.015 190.386 946 289.378 192.519 957 293.58 195.653 1010 292.385 197.739 1016 287.912 195.793 954 282.349 194.985 944 274.922 195.706 928 267.394 197.215 921 250.925 208.158 902 250.298 214.556 904 248.273 220.713 907 244.643 226.113 902 246.003 231.247 909 252.259 231.293 914 258.32 231.094 921 266.458 230.842 919 267.843 225.515 914 263.712 220.465 909 261.869 214.196 907 261.363 207.825 911 244.175 246.122 911 247.439 242.83 914 251.693 240.174 914 256.117 240.908 919 260.438 239.86 921 265.898 242.219 928 270.918 245.183 946 267.447 247.39 941 262.764 249.127 933 256.757 249.912 919 250.881 249.405 911 246.959 247.948 911 248.163 245.683 911 251.562 244.809 914 256.456 244.623 919 261.893 244.524 923 266.666 245.109 933 261.824 244.317 923 256.454 244.484 919 251.794 244.637 914 217.602 209.082 911 218.068 218.163 909 219.72 227.136 919 222.405 235.835 923 225.832 243.789 916 230.451 250.856 909 235.718 256.577 904 241.762 261.661 939 249.072 265.477 984 258.235 266.952 990 268.222 265.425 1004 277.337 261.764 1016 285.152 256.464 1034 291.812 250.275 1056 297.019 242.419 1069 300.147 233.776 1090 302.124 224.731 0 303.225 215.361 0 303.225 205.601 0 236.115 207.806 883 277.523 206.321 926 255.939 227.16 907 245.691 191.108 911 238.123 189.405 899 228.571 189.003 921 221.413 192.223 919 217.297 196.451 916 265.182 190.132 921 273.237 187.767 923 283.559 186.549 944 291.722 189.204 0 296.547 192.722 1019
1390385453.313 265.953 195.731 1016 262.556 193.301 1007 258.243 192.547 1001 254.063 193.639 1016 251.217 196.256 1025 254.374 197.398 1022 258.383 197.634 1016 262.485 196.923 1013 286.684 194.912 1031 289.82 192.372 1034 294.268 191.296 1044 298.726 192.131 1053 301.877 194.478 1060 298.693 195.816 1050 294.532 196.274 1037 290.332 195.87 1031 266.154 182.799 1019 259.063 181.522 1007 251.109 181.857 1037 246.35 185.081 1037 243.641 189.312 1037 245.145 190.545 1034 248.369 187.49 1031 252.441 185.681 1028 259.011 185.554 1004 265.624 186.341 1010 284.397 181.86 1040 291.859 180.085 1047 300.471 179.851 1066 306.027 182.863 1079 309.267 186.676 0 307.856 188.213 1076 304.143 185.441 1073 299.383 183.926 1060 292.264 184.188 1047 285.095 185.437 1037 271.237 195.176 1019 270.653 200.507 1019 268.689 205.221 1019 265.228 209.211 1019 266.303 213.998 1019 272.731 213.742 1022 277.751 213.567 1031 285.425 213.503 1034 286.543 208.66 1031 282.817 204.884 1028 281.034 200.157 1028 280.548 194.863 1028 262.708 227.26 1019 266.632 223.69 1019 271.412 220.999 1022 275.923 221.724 1028 280.427 220.671 1034 286.085 222.965 1044 291.179 226.142 1056 287.157 228.111 1053 282.356 229.398 1044 276.504 230.004 1031 270.78 229.856 1022 266.365 228.96 1019 265.692 226.618 1019 270.364 225.404 1022 276.117 225.186 1028 282.331 224.983 1037 287.973 225.8 1047 282.352 225.054 1037 276.171 225.173 1028 270.479 225.476 1022 241.896 198.414 1031 241.922 206.823 1034 242.929 214.889 1037 244.624 222.916 1044 247.118 230.558 1037 250.901 237.151 1047 255.748 242.013 1056 261.577 246.185 1066 268.784 249.203 1073 277.671 250.352 1083 286.904 248.944 1097 295.28 245.817 1114 302.233 241.088 1129 307.785 235.343 1179 311.596 228.121 0 313.589 220.269 0 314.795 212.145 0 315.254 204.076 0 314.866 195.273 0 258.409 195.429 1010 294.367 194.144 1040 275.686 210.348 1028 266.961 179.328 1022 259.391 177.997 1013 249.854 178.511 1040 243.42 182.705 1040 240.175 187.566 1040 283.525 178.427 1044 291.437 176.58 1050 301.606 176.421 1069 308.776 180.199 0 312.501 184.498 0
1390385453.375 272.755 192.786 1060 269.481 190.46 1056 265.371 189.756 1053 261.376 190.89 1069 258.686 193.532 1069 261.704 194.525 1066 265.539 194.678 1060 269.453 193.945 1060 292.583 191.849 1073 295.619 189.401 1073 299.865 188.337 1086 304.115 189.175 1097 307.058 191.526 1100 304.029 192.74 1093 300.059 193.144 1083 296.066 192.755 1079 273.023 180.15 1053 266.089 179.038 1047 258.325 179.584 1086 253.772 182.904 1083 251.27 187.161 1076 252.763 188.288 1076 255.799 185.144 1076 259.668 183.236 1073 266.085 182.982 1044 272.539 183.649 1050 290.363 179.122 1083 297.648 177.471 1093 306.063 177.398 1107 311.37 180.473 1129 314.336 184.308 1129 312.931 185.709 1125 309.444 182.863 1122 304.911 181.274 1100 297.983 181.467 1086 291.001 182.654 1079 277.805 192.069 1063 277.208 197.045 1063 275.253 201.361 1060 271.839 205.039 1060 272.841 209.646 1063 279.202 209.225 1066 283.954 209.02 1069 291.422 209.025 1079 292.483 204.386 1073 288.93 200.95 1073 287.204 196.66 1069 286.749 191.715 1069 268.921 222.531 1060 272.858 218.789 1056 277.684 216.018 1060 282.16 216.675 1069 286.679 215.632 1073 292.261 217.931 1083 297.188 221.223 1100 293.204 223.189 1090 288.486 224.445 1083 282.681 225.076 1073 277.023 225.034 1063 272.607 224.233 1060 271.703 221.832 1060 276.478 220.376 1060 282.298 220.059 1066 288.546 219.856 1076 294.212 220.829 1090 288.575 220.226 1076 282.372 220.393 1066 276.579 220.743 1060 249.543 196.089 1073 249.46 204.165 1079 250.328 211.862 1086 251.79 219.552 1086 254.046 226.947 1093 257.552 233.306 1104 262.203 237.926 1104 267.889 241.848 1107 274.977 244.655 1111 283.714 245.684 1118 292.665 244.261 1129 300.768 241.198 1151 307.436 236.566 1163 312.653 230.916 0 316.114 223.939 0 317.916 216.402 0 319.002 208.642 0 319.37 201.013 1171 318.937 192.61 1187 265.546 192.572 1060 299.924 191.116 1083 281.991 206.081 1069 273.736 176.797 1063 266.321 175.64 1060 257.019 176.399 1086 250.886 180.697 1086 247.893 185.575 1083 289.609 175.818 1086 297.359 174.098 1097 307.299 174.126 1114 314.125 177.992 1140 317.529 182.324 1179
1390385453.531 281.89 190.533 1129 278.861 188.023 1129 274.899 187.213 1136 271.092 188.46 1140 268.696 191.363 1140 271.381 192.291 1136 275.014 192.379 1133 278.742 191.66 1129 300.054 189.888 1144 303.049 187.292 1151 307.233 186.193 1155 311.319 187.245 1167 313.877 189.918 1171 310.986 190.992 1159 307.179 191.269 1151 303.336 190.818 1148 282.815 181.107 1125 275.93 180.013 1118 268.117 180.629 1151 263.472 183.88 1151 261.012 188.145 1148 262.753 189.173 1144 265.48 186.042 1144 269.16 184.084 1144 275.644 183.788 1125 282.113 184.466 1125 298.049 180.203 1148 305.507 178.785 1163 314.1 179.076 1183 319.327 182.287 1187 322.014 186.206 1204 320.387 187.366 1195 317.241 184.414 1187 312.859 182.628 1175 305.798 182.602 1155 298.75 183.594 1144 286.242 190.061 1133 285.364 194.621 1133 283.345 198.376 1133 280.282 201.71 1133 280.947 206.186 1129 286.611 205.998 1133 290.766 205.851 1136 297.859 205.857 1144 299.044 201.414 1144 296.231 198.296 1140 294.883 194.534 1140 294.68 189.884 1140 276.168 219.7 1129 279.974 215.78 1125 284.623 213.048 1125 289.037 213.72 1129 293.702 212.815 1136 298.948 215.2 1144 303.475 218.752 1159 299.587 220.283 1151 294.963 221.27 1144 289.124 221.736 1136 283.648 221.731 1133 279.539 221.06 1133 279.003 218.864 1125 283.438 217.319 1125 289.03 217.014 1129 295.082 216.968 1140 300.519 218.121 1148 295.071 217.303 1140 289.106 217.326 1129 283.529 217.638 1125 260.235 193.315 1144 259.509 201.131 1151 259.82 208.898 1155 260.66 216.822 1163 262.306 224.745 1175 265.408 231.726 1187 269.417 236.261 1183 274.511 240.015 1179 281.198 242.508 1175 289.388 243.697 1179 298.049 242.531 1187 306.181 240.125 1204 312.815 235.831 1225 318.021 230.453 1243 321.775 222.917 0 323.772 214.883 0 324.998 206.709 1229 325.469 198.839 1238 325.18 190.329 1256 275.072 190.24 1133 307.129 189.202 1151 289.385 202.961 1133 283.503 177.883 1129 276.148 176.745 1118 266.932 177.569 1159 260.832 181.727 1159 257.887 186.589 1155 297.583 177.03 1155 305.528 175.556 1167 315.525 176.009 1187 322.016 180.029 0 325.041 184.442 1252
1390385453.625 283.933 193.201 1159 280.955 190.877 1159 277.18 190.196 1167 273.591 191.454 1171 271.342 194.251 1171 273.989 195.104 1171 277.447 195.129 1163 280.955 194.364 1159 301.33 192.129 1175 304.106 189.596 1175 307.998 188.453 1183 311.859 189.337 1187 314.373 191.798 1200 311.687 192.914 1187 308.136 193.292 1179 304.506 192.958 1175 284.564 183.504 1151 278.031 182.55 1155 270.687 183.29 1183 266.333 186.495 1179 264.038 190.617 1179 265.65 191.681 1175 268.298 188.626 1175 271.824 186.686 1175 277.93 186.28 1163 284.047 186.828 1155 299.05 182.318 1183 305.931 180.716 1191 313.902 180.718 1208 318.906 183.593 1216 321.64 187.266 1225 320.217 188.549 1221 317.061 185.825 1212 312.878 184.264 1200 306.317 184.458 1187 299.798 185.635 1175 288.164 192.563 1163 287.53 197.17 1163 285.744 200.992 1163 282.848 204.322 1163 283.676 208.714 1163 289.442 208.467 1159 293.467 208.236 1167 300.293 207.93 1175 301.209 203.522 1175 298.265 200.505 1171 296.738 196.782 1167 296.292 192.155 1171 279.392 221.606 1159 283.163 217.822 1155 287.736 215.17 1155 292.049 215.729 1159 296.478 214.707 1167 301.72 216.749 1175 306.323 219.965 1191 302.51 221.983 1187 298.058 223.286 1179 292.482 223.962 1167 287.147 224.008 1163 282.981 223.263 1163 281.883 220.853 1159 286.555 219.277 1155 292.164 218.88 1159 298.174 218.618 1171 303.696 219.556 1183 298.24 219.358 1171 292.265 219.666 1159 286.617 219.995 1155 262.971 196.386 1179 262.604 204.197 1183 263.171 211.799 1187 264.288 219.549 1191 266.217 227.199 1195 269.535 233.846 1216 273.705 238.197 1212 278.879 241.773 1208 285.484 244.086 1208 293.466 244.994 1208 301.712 243.56 1221 309.271 240.825 1238 315.356 236.373 1256 320.065 230.925 1252 323.27 223.596 1542 324.794 215.811 1549 325.594 207.875 0 325.673 200.273 1265 325.032 192.04 1284 277.424 193.072 1163 307.999 191.309 1179 291.868 205.336 1163 285.138 180.341 1155 278.146 179.351 1155 269.452 180.318 1187 263.733 184.423 1187 260.995 189.125 1187 298.442 179.221 1187 305.78 177.548 1195 315.102 177.654 1216 321.384 181.259 1225 324.488 185.4 1284
1390385453.672 284.088 193.384 1171 281.072 191.095 1171 277.301 190.434 1175 273.703 191.681 1179 271.433 194.445 1179 274.13 195.267 1175 277.592 195.277 1175 281.092 194.513 1171 301.369 192.24 1187 304.152 189.745 1187 308.018 188.607 1191 311.865 189.466 1195 314.405 191.873 1204 311.724 192.965 1191 308.202 193.345 1187 304.588 193.032 1187 284.63 183.631 1159 278.065 182.688 1159 270.699 183.458 1191 266.374 186.717 1191 264.113 190.859 1187 265.725 191.862 1187 268.382 188.779 1187 271.901 186.817 1187 278.012 186.399 1171 284.134 186.941 1159 299.009 182.409 1191 305.867 180.779 1204 313.814 180.75 1221 318.811 183.637 1225 321.579 187.334 1234 320.155 188.579 1225 316.971 185.84 1221 312.805 184.277 1208 306.277 184.497 1195 299.781 185.707 1187 288.263 192.639 1171 287.705 197.238 1171 285.958 201.002 1171 282.989 204.219 1171 283.802 208.571 1171 289.773 208.357 1171 293.896 208.112 1175 300.826 207.709 1183 301.636 203.341 1187 298.53 200.444 1179 296.929 196.795 1175 296.433 192.19 1179 279.479 221.116 1171 283.393 217.352 1163 288.108 214.755 1163 292.508 215.308 1171 296.989 214.25 1175 302.427 216.183 1187 307.234 219.327 1204 303.324 221.717 1195 298.786 223.25 1187 293.087 224.021 1179 287.58 224.021 1175 283.255 223.113 1175 281.782 220.442 1171 286.762 218.801 1167 292.662 218.391 1167 298.968 218.062 1179 304.784 219.005 1195 299.113 219.283 1183 292.806 219.757 1171 286.823 219.999 1167 263.269 196.645 1187 262.995 204.419 1191 263.633 211.88 1195 264.843 219.499 1204 266.87 227.008 1216 270.248 233.497 1225 274.467 237.781 1221 279.664 241.344 1216 286.254 243.683 1216 294.255 244.576 1221 302.474 243.084 1234 309.91 240.256 1243 315.873 235.781 1261 320.485 230.348 1261 323.57 223.163 1529 324.973 215.536 1536 325.671 207.736 0 325.648 200.306 0 324.926 192.178 1289 277.551 193.262 1175 308.04 191.409 1191 292.176 205.219 1171 285.173 180.503 1163 278.147 179.525 1163 269.417 180.532 1195 263.727 184.713 1200 261.036 189.441 1200 298.368 179.343 1195 305.677 177.64 1204 314.99 177.709 1225 321.307 181.331 1238 324.461 185.499 1289
1390385453.734 284.228 193.204 1187 281.229 191.161 1183 277.519 190.626 1191 273.963 191.837 1195 271.655 194.448 1195 274.409 195.123 1191 277.844 195.07 1187 281.301 194.299 1187 301.676 191.894 1200 304.395 189.601 1204 308.185 188.54 1204 311.997 189.292 1208 314.621 191.5 1221 311.914 192.514 1208 308.385 192.875 1204 304.818 192.606 1200 284.491 182.84 1175 278.138 182.08 1175 271.1 182.946 1204 266.992 186.131 1204 264.824 190.103 1204 266.265 191.049 1200 268.908 188.046 1200 272.366 186.124 1200 278.22 185.634 1187 284.129 186.024 1179 299.372 181.495 1204 305.956 179.941 1212 313.609 179.892 1229 318.491 182.636 1243 321.233 186.129 1247 319.927 187.362 1238 316.726 184.739 1229 312.603 183.284 1225 306.297 183.514 1208 300.011 184.671 1204 288.576 192.334 1187 288.056 196.612 1187 286.327 200.199 1187 283.358 203.373 1187 284.279 207.443 1183 290.111 206.845 1187 294.292 206.552 1191 301.115 206.436 1200 301.95 202.31 1200 298.778 199.513 1195 297.141 196.07 1191 296.603 191.814 1191 280.585 219.628 1183 284.122 215.671 1175 288.612 212.873 1175 292.872 213.298 1183 297.18 212.287 1191 302.46 214.372 1200 307.012 217.683 1216 303.399 219.818 1208 299.07 221.239 1204 293.555 222.017 1195 288.202 222.109 1191 284.049 221.352 1187 282.988 218.856 1179 287.466 216.96 1175 293.064 216.388 1183 299.045 216.152 1191 304.417 217.316 1208 299.152 217.377 1195 293.214 217.803 1183 287.595 218.174 1175 263.6 197.132 1204 263.438 204.369 1208 264.145 211.26 1212 265.434 218.259 1221 267.488 225.124 1225 270.741 231.058 1238 274.99 235.15 1238 280.256 238.525 1225 286.859 240.796 1225 294.896 241.549 1234 303.108 240.053 1243 310.506 237.19 1261 316.472 232.816 1275 321.005 227.498 1275 323.888 220.87 1536 325.214 213.826 1542 325.879 206.637 0 325.843 199.756 1284 325.101 192.234 1304 277.768 193.221 1187 308.249 191.103 1204 292.526 204.084 1187 285 179.859 1179 278.189 179.071 1175 269.803 180.189 1208 264.366 184.289 1212 261.787 188.828 1212 298.704 178.586 1208 305.738 176.958 1221 314.753 176.996 1238 320.95 180.441 1243 324.077 184.382 1309
1390385453.797 284.239 192.134 1195 281.266 190.147 1195 277.591 189.624 1200 274.057 190.84 1204 271.737 193.458 1204 274.521 194.05 1204 277.934 193.969 1200 281.357 193.209 1195 301.682 190.905 1208 304.385 188.696 1212 308.144 187.69 1216 311.932 188.475 1221 314.545 190.705 1225 311.823 191.628 1221 308.294 191.922 1212 304.764 191.623 1208 284.528 181.549 1187 278.225 180.852 1187 271.28 181.792 1216 267.226 184.997 1212 265.083 188.958 1212 266.485 189.881 1208 269.131 186.85 1208 272.582 184.903 1208 278.367 184.376 1195 284.214 184.723 1191 299.448 180.28 1212 305.95 178.851 1225 313.521 178.951 1238 318.333 181.761 1247 321.01 185.264 1256 319.711 186.477 1247 316.535 183.786 1243 312.447 182.269 1234 306.199 182.403 1221 299.989 183.456 1212 288.657 191.236 1195 288.098 195.303 1195 286.34 198.717 1195 283.422 201.814 1200 284.383 205.779 1191 290.106 204.961 1195 294.209 204.687 1200 300.948 204.848 1208 301.851 200.825 1208 298.746 198.065 1204 297.121 194.796 1204 296.576 190.755 1204 280.862 218.055 1195 284.2 213.877 1187 288.587 210.913 1191 292.79 211.3 1191 297.04 210.361 1200 302.208 212.664 1208 306.552 216.256 1225 303.067 218.058 1221 298.835 219.267 1208 293.448 219.951 1200 288.225 220.096 1200 284.16 219.496 1195 283.376 217.161 1191 287.552 215.1 1191 292.976 214.462 1191 298.758 214.363 1204 303.825 215.763 1216 298.812 215.463 1204 293.109 215.742 1191 287.712 216.191 1191 263.687 196.411 1212 263.442 203.434 1216 264.039 210.142 1221 265.22 216.973 1225 267.158 223.707 1234 270.288 229.544 1243 274.545 233.593 1243 279.896 236.876 1238 286.605 239.088 1238 294.733 239.816 1238 303.038 238.395 1252 310.55 235.643 1265 316.616 231.371 1284 321.148 226.1 1280 323.921 219.627 0 325.166 212.741 1542 325.785 205.74 0 325.706 199.054 1294 324.932 191.774 1275 277.838 192.179 1200 308.196 190.205 1212 292.501 202.462 1195 285.009 178.619 1187 278.238 177.897 1187 269.943 179.101 1216 264.578 183.224 1221 262.03 187.748 1221 298.83 177.416 1221 305.796 175.916 1229 314.738 176.124 1247 320.846 179.652 1256 323.896 183.603 0
1390385453.844 284.2 191.798 1200 281.246 189.84 1200 277.628 189.314 1204 274.13 190.502 1208 271.825 193.07 1208 274.567 193.659 1204 277.931 193.59 1200 281.316 192.854 1200 301.616 190.562 1212 304.337 188.386 1212 308.04 187.392 1216 311.758 188.168 1225 314.329 190.368 1234 311.644 191.269 1225 308.182 191.561 1221 304.698 191.277 1212 284.597 181.376 1191 278.414 180.64 1191 271.597 181.548 1221 267.538 184.642 1216 265.353 188.495 1216 266.659 189.517 1212 269.359 186.553 1212 272.823 184.655 1212 278.529 184.157 1204 284.305 184.542 1195 299.334 180.096 1216 305.741 178.67 1225 313.193 178.776 1243 317.961 181.487 1252 320.67 184.914 1256 319.471 186.19 1252 316.241 183.552 1247 312.16 182.067 1234 305.988 182.207 1221 299.844 183.278 1212 288.568 190.862 1200 287.963 194.939 1200 286.166 198.327 1200 283.116 201.362 1204 284.015 205.329 1195 290 204.69 1200 294.175 204.419 1204 301.085 204.397 1212 301.953 200.379 1212 298.757 197.686 1208 297.103 194.45 1208 296.544 190.389 1208 280.003 217.233 1200 283.693 213.172 1187 288.333 210.377 1191 292.672 210.782 1195 297.065 209.818 1204 302.492 211.945 1212 307.161 215.39 1229 303.378 217.575 1221 298.964 218.962 1212 293.337 219.711 1204 287.886 219.803 1200 283.62 219.042 1200 282.236 216.469 1191 287.017 214.438 1191 292.846 213.846 1195 299.067 213.661 1208 304.734 214.987 1221 299.2 215.157 1208 293.013 215.571 1200 287.134 215.917 1191 263.77 195.985 1216 263.455 203.035 1221 263.977 209.68 1225 265.109 216.493 1229 267.027 223.239 1238 270.163 229.086 1243 274.424 233.164 1243 279.758 236.493 1243 286.44 238.745 1238 294.553 239.498 1243 302.851 238.103 1252 310.333 235.349 1270 316.401 231.071 1289 320.957 225.801 1284 323.771 219.348 1536 325.055 212.462 1536 325.675 205.449 0 325.586 198.78 1280 324.824 191.487 1280 277.855 191.828 1204 308.076 189.873 1216 292.408 202.074 1200 285.116 178.478 1191 278.457 177.71 1187 270.319 178.867 1221 264.994 182.843 1225 262.415 187.242 1225 298.692 177.262 1221 305.568 175.761 1234 314.36 175.972 1256 320.386 179.378 1256 323.465 183.242 1309
1390385453.891 283.92 191.23 1200 281.046 189.334 1204 277.472 188.816 1204 273.997 189.966 1208 271.675 192.483 1212 274.405 193.006 1208 277.741 192.929 1204 281.102 192.229 1204 301.317 190.241 1212 304.013 188.194 1216 307.714 187.305 1221 311.425 188.126 1225 313.986 190.335 1229 311.248 191.121 1225 307.742 191.309 1221 304.286 190.969 1216 284.372 180.656 1195 278.313 179.971 1200 271.649 180.875 1221 267.687 183.91 1221 265.549 187.691 1216 266.808 188.651 1216 269.45 185.735 1216 272.855 183.877 1216 278.43 183.393 1204 284.081 183.745 1200 299.341 179.569 1221 305.69 178.349 1229 313.069 178.651 1247 317.737 181.449 1256 320.289 184.863 1256 319.064 186.061 1256 315.946 183.37 1252 311.912 181.82 1234 305.796 181.807 1225 299.703 182.683 1221 288.36 190.347 1204 287.647 194.123 1200 285.779 197.304 1204 282.81 200.298 1204 283.697 204.095 1195 289.277 203.18 1200 293.329 202.957 1204 300.041 203.433 1212 301.081 199.596 1212 298.102 196.871 1208 296.583 193.785 1208 296.133 189.999 1208 280.108 216.272 1195 283.301 211.907 1191 287.623 208.872 1191 291.755 209.248 1195 295.992 208.437 1204 301.048 210.982 1212 305.167 214.885 1225 301.772 216.492 1221 297.608 217.558 1208 292.228 218.145 1204 287.079 218.25 1200 283.162 217.643 1195 282.655 215.348 1191 286.593 213.096 1191 291.875 212.434 1195 297.531 212.537 1204 302.409 214.275 1216 297.538 213.816 1204 291.991 213.96 1195 286.763 214.371 1191 263.807 195.608 1221 263.326 202.252 1221 263.69 208.602 1225 264.639 215.096 1229 266.315 221.573 1234 269.124 227.265 1243 273.18 231.344 1243 278.398 234.656 1238 285.011 236.967 1238 293.092 237.815 1243 301.444 236.607 1247 309.081 234.059 1265 315.323 229.966 1284 319.964 224.82 1289 322.808 218.621 0 324.21 211.996 1542 324.98 205.28 1275 325.047 198.856 1304 324.427 191.887 1309 277.67 191.249 1204 307.716 189.7 1221 291.764 200.967 1204 284.904 177.845 1191 278.371 177.127 1191 270.391 178.275 1225 265.161 182.177 1225 262.623 186.494 1225 298.805 176.813 1225 305.633 175.529 1238 314.348 175.969 1256 320.224 179.484 1256 323.115 183.334 1314
