0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1390385319.258 284.689 216.473 923 281.267 213.994 923 276.624 213.228 923 272.141 214.027 939 268.992 216.154 941 272.11 217.772 936 276.442 218.267 921 280.95 217.687 919 307.02 216.084 946 310.293 213.483 949 315.098 212.471 954 319.825 213.097 959 323.219 215.087 965 319.85 216.805 959 315.376 217.469 954 310.794 217.087 949 285.131 204.763 926 278.141 203.128 921 270.286 202.593 916 265.096 204.851 946 261.722 208.322 946 263.043 209.899 946 266.6 207.726 946 271.009 206.607 946 277.596 206.935 926 284.292 207.962 926 305.512 204.221 944 312.971 202.228 939 321.386 201.302 959 327.23 203.427 978 330.829 206.502 981 329.524 208.237 981 325.722 206.387 973 320.704 205.533 965 313.664 206.117 952 306.423 207.435 949 290.567 216.592 933 289.876 222.687 931 287.841 228.382 919 284.178 233.209 907 285.259 238.182 941 291.442 238.506 939 297.078 238.398 941 304.339 237.954 944 305.664 232.949 944 302.117 228.334 941 300.608 222.489 944 300.387 216.42 944 281.924 251.74 944 285.679 249.129 941 290.162 246.935 944 294.439 247.734 949 298.749 246.764 952 303.598 248.704 959 308.041 251.096 962 304.69 253.147 965 300.265 254.688 962 294.448 255.372 954 288.709 254.906 946 284.836 253.562 944 285.664 251.504 944 289.552 251.03 946 294.459 251.027 954 299.661 250.81 957 304.291 251.007 962 299.58 250.291 957 294.44 250.449 952 289.682 250.548 946 257.509 216.496 949 257.826 225.324 946 259.324 234.159 946 261.603 242.677 952 264.693 250.439 959 269.055 257.247 957 273.945 262.416 954 279.54 267.004 946 286.38 270.34 946 294.919 271.684 952 303.837 270.206 1050 311.899 266.801 1063 318.723 261.9 1079 324.68 256.259 1100 329.619 248.835 1122 332.875 240.765 1136 335.095 232.328 0 336.537 223.613 0 336.948 214.416 0 276.652 215.95 923 315.184 215.198 954 294.74 234.489 939 286.346 201.239 921 278.992 199.535 919 269.72 199.003 914 262.803 201.946 939 258.8 205.931 944 304.404 200.733 939 312.219 198.669 939 322.035 197.699 965 329.492 200.378 981 333.632 203.862 0
1390385319.352 286.328 207.076 995 282.963 204.702 995 278.671 203.931 1001 274.469 204.867 1019 271.515 207.238 1025 274.667 208.494 1022 278.688 208.837 1010 282.82 208.218 995 307.371 206.508 1025 310.525 204.093 1028 314.945 203.109 1034 319.348 203.888 1044 322.508 206.075 1047 319.339 207.442 1044 315.206 207.915 1034 311.014 207.497 1028 286.65 193.966 1010 279.748 192.542 1013 272.013 192.596 1031 267.212 195.489 1031 264.315 199.414 1034 265.633 200.796 1031 269.034 198.021 1028 273.199 196.449 1028 279.618 196.502 1010 286.098 197.414 1004 305.32 193.289 1031 312.547 191.546 1040 320.825 191.218 1047 326.276 193.979 1060 329.566 197.552 1066 328.295 199.181 1066 324.561 196.644 1056 319.844 195.287 1044 312.962 195.573 1037 305.974 196.784 1031 291.803 206.635 1007 291.211 212.103 1016 289.23 216.995 1013 285.61 221.052 1016 286.681 225.833 1019 293.319 225.805 1022 298.537 225.689 1031 306.14 225.529 1034 307.271 220.71 1028 303.451 216.781 1025 301.666 211.83 1022 301.198 206.416 1022 282.897 238.442 1022 287.059 235.311 1025 291.953 232.924 1022 296.441 233.711 1028 300.891 232.703 1031 306.49 234.812 1044 311.612 237.669 1050 307.548 239.826 1047 302.763 241.193 1037 296.909 241.787 1028 291.108 241.497 1022 286.653 240.412 1022 285.802 238.011 1022 290.77 237.099 1022 296.586 237.033 1028 302.803 236.814 1034 308.551 237.45 1047 302.845 236.899 1034 296.627 237.031 1028 290.846 237.187 1022 261.566 209.04 1031 261.679 217.47 1034 262.761 225.519 1040 264.564 233.477 1050 267.186 240.937 1047 271.086 247.358 1060 276.027 252.24 1056 281.872 256.489 1107 289.002 259.624 1097 297.81 260.825 1107 306.893 259.48 1122 315.046 256.315 1136 321.879 251.656 1155 327.455 246.045 1179 331.4 239.093 1200 333.607 231.474 0 334.999 223.539 0 335.649 215.576 0 335.456 206.891 0 278.765 206.671 1001 315.032 205.816 1034 296.28 222.299 1025 287.572 190.542 1013 280.215 189.052 1019 270.942 189.226 1034 264.481 192.996 1034 261.041 197.504 1040 304.374 189.884 1034 312.025 188.071 1040 321.812 187.797 1050 328.878 191.269 1066 332.673 195.305 0
1390385319.414 288.925 200.937 1022 285.691 198.684 1022 281.618 198.023 1025 277.681 199.104 1044 274.995 201.613 1050 277.995 202.673 1044 281.795 202.858 1022 285.666 202.138 1022 308.748 199.924 1053 311.69 197.492 1060 315.855 196.427 1063 320.034 197.161 1063 322.993 199.357 1069 320.036 200.669 1066 316.14 201.158 1060 312.184 200.818 1056 289.108 188.428 1037 282.424 187.286 1037 274.973 187.685 1060 270.451 190.726 1060 267.84 194.715 1056 269.207 196.003 1056 272.323 193.102 1056 276.225 191.365 1053 282.418 191.17 1034 288.673 191.848 1034 306.479 187.361 1060 313.401 185.607 1066 321.385 185.294 1076 326.618 187.99 1086 329.714 191.504 1090 328.476 193.07 1090 324.932 190.541 1079 320.443 189.201 1069 313.818 189.536 1066 307.151 190.798 1060 294.077 200.339 1037 293.567 205.482 1040 291.737 210.054 1040 288.456 213.951 1040 289.587 218.555 1040 295.872 218.218 1044 300.625 217.996 1050 307.824 217.817 1053 308.837 213.144 1053 305.284 209.525 1047 303.501 205.003 1047 302.936 199.925 1050 286.039 231.253 1044 289.888 227.815 1044 294.536 225.199 1047 298.872 225.826 1053 303.171 224.777 1060 308.526 226.869 1063 313.329 229.834 1073 309.511 231.799 1069 304.989 233.078 1056 299.439 233.732 1050 293.964 233.675 1047 289.673 232.88 1044 288.862 230.63 1044 293.515 229.408 1047 299.05 229.128 1056 304.942 228.854 1060 310.348 229.555 1069 304.953 228.934 1060 299.09 229.12 1056 293.6 229.487 1047 265.415 203.849 1053 265.534 212.007 1053 266.57 219.823 1060 268.249 227.591 1066 270.727 234.947 1069 274.474 241.259 1073 279.272 245.87 1079 285.024 249.76 1083 292.069 252.496 1104 300.637 253.419 1118 309.372 251.919 1133 317.221 248.759 1148 323.695 244.091 1179 328.824 238.458 1221 332.284 231.48 0 334.085 223.927 0 335.131 216.134 0 335.463 208.409 0 334.984 200.029 0 281.796 200.754 1022 315.96 199.126 1060 298.528 214.907 1044 289.852 185.086 1040 282.712 183.895 1047 273.79 184.474 1060 267.727 188.418 1060 264.621 192.989 1063 305.598 184.08 1060 312.953 182.249 1066 322.392 181.985 1076 329.136 185.374 1104 332.698 189.343 0
1390385319.477 290.237 199.296 1079 287.102 197.141 1073 283.139 196.543 1083 279.31 197.614 1097 276.717 200.047 1097 279.571 201.076 1097 283.279 201.234 1086 287.074 200.501 1079 309.768 198.164 1097 312.64 195.777 1100 316.711 194.715 1104 320.789 195.382 1104 323.651 197.488 1111 320.774 198.804 1104 316.954 199.315 1100 313.083 199.014 1100 290.436 187.027 1073 283.958 185.981 1093 276.737 186.404 1104 272.349 189.332 1104 269.82 193.191 1100 271.114 194.485 1097 274.108 191.683 1097 277.88 189.995 1100 283.904 189.763 1076 290.006 190.359 1073 307.668 185.846 1104 314.448 184.113 1111 322.25 183.75 1118 327.351 186.288 1129 330.294 189.647 1140 329.119 191.179 1136 325.72 188.792 1122 321.335 187.554 1111 314.864 187.93 1107 308.314 189.191 1100 295.338 198.686 1086 294.778 203.701 1083 292.93 208.198 1083 289.649 212.093 1083 290.739 216.595 1086 296.842 216.197 1086 301.488 215.935 1093 308.487 215.748 1100 309.525 211.184 1097 306.148 207.636 1090 304.475 203.194 1090 303.997 198.233 1093 287.106 229.136 1083 290.852 225.714 1083 295.406 223.087 1086 299.629 223.656 1090 303.879 222.612 1097 309.007 224.663 1104 313.552 227.572 1114 309.901 229.481 1111 305.528 230.749 1100 300.041 231.45 1093 294.674 231.454 1086 290.549 230.7 1086 289.941 228.517 1083 294.412 227.235 1083 299.735 226.898 1090 305.397 226.611 1100 310.603 227.3 1107 305.374 226.686 1100 299.77 226.898 1090 294.492 227.315 1083 266.974 202.359 1104 267.064 210.307 1104 268.1 217.952 1111 269.706 225.504 1118 272.086 232.647 1118 275.664 238.794 1129 280.267 243.305 1155 285.815 247.105 1155 292.657 249.764 1148 301.023 250.619 1155 309.492 249.088 1167 317.125 245.896 1183 323.424 241.233 1200 328.415 235.649 1208 331.848 228.811 0 333.791 221.443 0 334.97 213.865 0 335.46 206.315 1187 335.122 198.134 1204 283.304 199.181 1083 316.796 197.332 1100 299.476 212.948 1086 291.195 183.752 1079 284.278 182.661 1097 275.651 183.257 1104 269.784 187.045 1107 266.774 191.459 1111 306.826 182.653 1107 314.036 180.843 1114 323.236 180.52 1122 329.758 183.723 1144 333.133 187.525 1151
1390385319.602 293.651 198.332 1140 290.643 196.168 1144 286.81 195.578 1155 283.153 196.782 1155 280.809 199.428 1159 283.531 200.241 1155 287.065 200.257 1151 290.669 199.478 1144 311.763 197.182 1155 314.521 194.778 1159 318.51 193.7 1167 322.527 194.486 1167 325.261 196.771 1171 322.413 197.903 1163 318.662 198.287 1159 314.926 197.965 1159 293.806 187.339 1129 287.335 186.516 1140 280.09 187.256 1167 275.942 190.478 1167 273.792 194.564 1163 275.326 195.491 1159 277.891 192.463 1163 281.34 190.558 1159 287.327 190.138 1144 293.353 190.568 1129 309.651 186.065 1159 316.585 184.496 1175 324.648 184.427 1183 329.694 187.328 1195 332.386 190.929 1200 330.969 192.151 1195 327.798 189.465 1183 323.522 187.97 1175 316.903 188.175 1167 310.283 189.301 1159 298.168 197.679 1144 297.539 202.095 1144 295.719 205.961 1144 292.815 209.468 1144 293.748 213.669 1148 299.037 212.974 1148 303.181 212.707 1151 309.972 212.894 1159 311.048 208.633 1159 308.077 205.491 1155 306.619 201.683 1151 306.27 197.256 1155 290.635 226.66 1144 293.663 222.679 1140 297.714 219.71 1144 301.718 220.192 1144 305.852 219.227 1151 310.737 221.64 1159 314.883 225.093 1171 311.574 226.431 1163 307.407 227.414 1159 302.163 228.003 1151 297.198 228.141 1144 293.486 227.665 1144 293.576 225.733 1144 297.036 224.022 1140 301.86 223.5 1144 307.136 223.413 1151 311.71 224.552 1163 307.065 223.505 1151 301.919 223.571 1144 297.21 224.118 1140 272.866 201.993 1159 272.649 209.295 1167 273.383 216.44 1175 274.629 223.583 1175 276.557 230.566 1187 279.617 236.664 1208 283.665 240.954 1208 288.744 244.517 1208 295.234 246.977 1204 303.244 247.88 1208 311.607 246.512 1216 319.366 243.748 1229 325.712 239.388 1243 330.597 234.041 1256 333.865 227.243 0 335.57 219.985 1536 336.588 212.591 0 336.93 205.338 1247 336.48 197.482 0 287.041 198.283 1151 318.573 196.384 1159 301.7 210.225 1148 294.401 184.225 1133 287.48 183.373 1155 278.826 184.349 1171 273.227 188.514 1171 270.615 193.194 1171 309.035 183.029 1171 316.42 181.394 1175 325.89 181.422 1187 332.27 185.061 1212 335.328 189.121 1208
1390385319.696 293.509 199.941 1175 290.542 197.957 1175 286.824 197.492 1187 283.304 198.712 1191 281.035 201.268 1191 283.739 201.997 1187 287.184 201.939 1179 290.653 201.113 1175 310.982 198.433 1187 313.58 196.105 1187 317.37 194.997 1191 321.216 195.634 1195 323.878 197.722 1200 321.205 198.878 1187 317.637 199.343 1191 314.048 199.117 1187 293.443 189.174 1163 287.14 188.526 1175 280.163 189.381 1195 276.191 192.562 1195 274.125 196.516 1191 275.601 197.389 1191 278.107 194.441 1191 281.46 192.548 1187 287.241 192.015 1179 293.085 192.293 1163 308.766 187.659 1191 315.282 186.003 1204 322.863 185.724 1208 327.715 188.337 1221 330.38 191.695 1234 329.058 192.904 1229 325.988 190.451 1208 321.917 189.155 1200 315.691 189.518 1200 309.468 190.744 1191 297.992 199.177 1175 297.58 203.496 1175 295.973 207.289 1171 293.235 210.711 1175 294.308 214.741 1175 299.595 213.897 1175 303.637 213.545 1183 309.999 213.552 1187 310.875 209.431 1187 307.889 206.468 1187 306.318 202.824 1183 305.807 198.557 1187 291.529 227.115 1175 294.477 223.299 1171 298.423 220.373 1171 302.315 220.736 1175 306.244 219.719 1179 310.908 221.87 1187 314.849 225.028 1200 311.785 226.454 1191 307.878 227.535 1187 302.912 228.241 1179 298.09 228.485 1175 294.406 228.093 1175 294.364 226.189 1171 297.811 224.49 1171 302.507 223.879 1175 307.519 223.661 1183 311.823 224.62 1191 307.449 223.797 1183 302.553 224.006 1175 297.965 224.627 1171 272.696 203.943 1191 272.801 211.063 1200 273.787 217.991 1204 275.263 224.876 1208 277.429 231.503 1221 280.692 237.203 1229 284.899 241.146 1234 290.08 244.359 1229 296.544 246.483 1225 304.378 247.065 1234 312.302 245.459 1243 319.479 242.504 1252 325.254 238.13 1270 329.65 232.869 1275 332.471 226.351 0 333.85 219.453 0 334.603 212.434 0 334.709 205.575 1270 334.05 198.16 1238 287.099 200.052 1179 317.49 197.529 1191 301.939 211.204 1175 293.924 186.16 1163 287.198 185.498 1187 278.885 186.61 1204 273.55 190.717 1204 271.061 195.239 1204 308.073 184.75 1195 315.01 183.021 1208 323.944 182.796 1216 330.129 186.08 1229 333.177 189.873 1238
1390385319.758 293.193 200.205 1187 290.265 198.308 1191 286.637 197.88 1204 283.192 199.081 1204 280.951 201.574 1204 283.617 202.272 1204 286.994 202.207 1195 290.393 201.382 1191 310.61 198.6 1204 313.163 196.337 1208 316.849 195.244 1212 320.597 195.835 1216 323.213 197.85 1216 320.608 198.995 1212 317.126 199.471 1208 313.619 199.27 1204 293.085 189.128 1179 286.953 188.516 1195 280.193 189.392 1212 276.311 192.502 1212 274.266 196.36 1208 275.63 197.312 1208 278.152 194.407 1208 281.473 192.541 1208 287.099 191.992 1191 292.801 192.243 1183 308.348 187.548 1212 314.653 185.899 1221 321.993 185.601 1221 326.725 188.098 1238 329.358 191.348 1256 328.158 192.619 1243 325.091 190.242 1229 321.091 189.009 1221 315.048 189.396 1216 308.999 190.637 1208 297.716 199.371 1191 297.315 203.656 1191 295.717 207.441 1191 292.937 210.853 1191 294.046 214.847 1191 299.455 213.971 1191 303.482 213.598 1200 309.815 213.551 1208 310.66 209.458 1204 307.633 206.531 1200 306.018 202.924 1200 305.46 198.71 1204 291.143 226.902 1191 294.208 223.137 1187 298.231 220.249 1187 302.125 220.583 1191 306.039 219.548 1200 310.739 221.608 1208 314.736 224.674 1216 311.602 226.209 1212 307.698 227.321 1208 302.745 228.063 1200 297.916 228.337 1195 294.164 227.958 1191 293.836 226.018 1191 297.523 224.306 1187 302.311 223.68 1191 307.397 223.406 1200 311.871 224.31 1208 307.345 223.616 1200 302.363 223.875 1191 297.656 224.516 1187 272.415 204.432 1208 272.558 211.507 1212 273.549 218.324 1221 275.018 225.097 1225 277.186 231.595 1229 280.435 237.157 1247 284.694 241.053 1247 289.927 244.205 1243 296.41 246.282 1243 304.237 246.777 1243 312.07 245.138 1261 319.12 242.116 1270 324.797 237.721 1284 329.086 232.447 1509 331.775 226.075 1536 333.096 219.32 0 333.797 212.447 0 333.865 205.729 1289 333.18 198.451 1304 286.905 200.364 1195 316.973 197.7 1212 301.718 211.281 1191 293.564 186.143 1179 287.007 185.516 1200 278.935 186.649 1221 273.738 190.661 1221 271.288 195.068 1221 307.629 184.675 1221 314.357 182.948 1225 323.024 182.694 1238 329.061 185.838 1252 332.074 189.514 1304
1390385319.821 291.504 200.486 1204 288.519 198.64 1208 284.849 198.278 1221 281.393 199.54 1221 279.175 202.072 1221 281.898 202.693 1221 285.299 202.552 1212 288.7 201.672 1208 308.705 198.61 1216 311.234 196.316 1221 314.931 195.167 1221 318.722 195.7 1229 321.406 197.658 1229 318.788 198.816 1225 315.292 199.335 1225 311.761 199.197 1216 291.179 189.825 1195 284.953 189.334 1212 278.116 190.342 1225 274.279 193.563 1225 272.321 197.48 1225 273.76 198.287 1221 276.205 195.329 1221 279.487 193.392 1221 285.159 192.741 1208 290.915 192.883 1200 306.268 188.005 1225 312.612 186.255 1234 320.026 185.834 1238 324.846 188.3 1247 327.566 191.539 1252 326.306 192.741 1247 323.2 190.389 1238 319.168 189.198 1234 313.081 189.68 1225 307.008 191.011 1221 295.915 199.567 1204 295.626 203.775 1204 294.124 207.472 1204 291.431 210.817 1208 292.569 214.708 1204 297.909 213.747 1204 301.967 213.307 1208 308.307 213.167 1221 309.042 209.146 1221 305.934 206.376 1212 304.262 202.905 1216 303.638 198.777 1216 290.023 226.707 1204 292.942 222.869 1200 296.874 219.92 1200 300.782 220.181 1204 304.677 219.093 1208 309.439 221.073 1221 313.501 224.097 1234 310.455 225.748 1225 306.579 227 1221 301.611 227.844 1212 296.742 228.167 1208 292.994 227.782 1204 292.695 225.775 1204 296.247 223.956 1200 301.053 223.232 1204 306.173 222.893 1212 310.61 223.791 1221 306.159 223.322 1216 301.139 223.714 1204 296.416 224.382 1200 271.057 204.968 1221 271.338 211.898 1229 272.463 218.559 1234 274.093 225.178 1238 276.405 231.529 1243 279.761 236.946 1256 284.044 240.688 1256 289.27 243.713 1256 295.719 245.671 1256 303.503 246.061 1256 311.3 244.3 1270 318.271 241.211 1280 323.836 236.797 1289 328.021 231.551 1309 330.602 225.214 1536 331.76 218.539 0 332.311 211.747 0 332.223 205.151 1304 331.384 197.995 1344 285.167 200.742 1212 315.105 197.6 1225 300.16 211.092 1208 291.581 186.888 1195 284.933 186.392 1221 276.781 187.686 1229 271.632 191.851 1229 269.278 196.333 1234 305.508 185.192 1225 312.266 183.36 1238 321.021 182.964 1247 327.185 186.06 1256 330.3 189.718 1329
1390385319.868 290.253 201.428 1208 287.285 199.695 1212 283.687 199.43 1221 280.344 200.785 1225 278.258 203.38 1221 280.943 203.871 1221 284.256 203.624 1216 287.552 202.67 1208 307.183 199.152 1221 309.609 196.838 1225 313.213 195.625 1225 316.965 196.088 1234 319.666 198 1234 317.089 199.163 1234 313.643 199.726 1225 310.176 199.664 1225 289.658 190.772 1200 283.571 190.48 1221 276.935 191.71 1229 273.287 195.007 1229 271.508 198.935 1229 272.926 199.711 1225 275.225 196.691 1225 278.38 194.665 1225 283.895 193.847 1221 289.519 193.818 1208 304.466 188.583 1225 310.674 186.748 1234 318.002 186.24 1247 322.816 188.609 1247 325.561 191.769 1252 324.368 193.009 1252 321.214 190.697 1243 317.182 189.57 1243 311.162 190.146 1225 305.204 191.571 1225 294.565 200.394 1208 294.312 204.445 1208 292.873 208.051 1208 290.336 211.414 1208 291.558 215.194 1208 296.681 214.011 1208 300.593 213.486 1208 306.912 213.33 1221 307.601 209.36 1221 304.52 206.704 1221 302.813 203.404 1221 302.108 199.445 1216 289.462 227.312 1208 292.093 223.262 1204 295.81 220.133 1204 299.647 220.273 1204 303.459 219.127 1212 308.232 221.111 1221 312.302 224.205 1234 309.326 225.735 1229 305.524 226.95 1221 300.668 227.857 1208 295.957 228.332 1208 292.319 228.138 1212 292.102 226.237 1204 295.377 224.233 1204 300.006 223.354 1208 305.009 222.965 1216 309.365 223.895 1225 304.98 223.332 1216 300.099 223.758 1208 295.571 224.588 1204 270.617 206.617 1229 270.945 213.362 1238 272.095 219.834 1238 273.749 226.282 1243 276.06 232.51 1252 279.375 237.824 1265 283.637 241.466 1265 288.862 244.333 1261 295.307 246.115 1256 303.04 246.323 1261 310.817 244.448 1270 317.813 241.295 1280 323.372 236.815 1299 327.45 231.497 1304 329.83 225.163 1304 330.777 218.517 1536 331.122 211.794 0 330.84 205.285 1299 329.805 198.271 1261 284.072 201.86 1216 313.443 198.032 1225 298.884 211.444 1208 289.971 187.874 1195 283.454 187.588 1225 275.521 189.144 1234 270.611 193.413 1238 268.457 197.913 1243 303.679 185.831 1234 310.311 183.903 1238 318.969 183.398 1256 325.098 186.37 1261 328.228 189.934 1261
1390385319.914 290.052 201.537 1212 287.086 199.867 1216 283.517 199.625 1225 280.192 200.962 1225 278.093 203.509 1225 280.802 203.962 1225 284.093 203.707 1221 287.363 202.762 1216 306.973 199.219 1225 309.386 196.964 1225 312.95 195.774 1229 316.673 196.213 1238 319.395 198.065 1238 316.82 199.203 1238 313.398 199.761 1229 309.959 199.712 1225 289.368 190.752 1208 283.363 190.476 1229 276.842 191.711 1238 273.246 194.968 1238 271.473 198.831 1238 272.829 199.621 1229 275.155 196.63 1229 278.309 194.624 1229 283.734 193.807 1225 289.278 193.768 1216 304.181 188.535 1238 310.274 186.713 1243 317.478 186.2 1256 322.255 188.515 1256 325.035 191.61 1261 323.902 192.873 1256 320.702 190.599 1252 316.681 189.503 1247 310.751 190.083 1234 304.886 191.504 1234 294.374 200.457 1212 294.144 204.452 1212 292.723 208.02 1208 290.173 211.349 1212 291.417 215.062 1212 296.596 213.848 1212 300.545 213.313 1216 306.9 213.155 1225 307.562 209.236 1225 304.399 206.626 1225 302.646 203.38 1221 301.898 199.49 1221 289.41 226.938 1212 292.047 222.897 1208 295.77 219.785 1208 299.612 219.904 1212 303.4 218.759 1216 308.244 220.707 1225 312.4 223.774 1238 309.395 225.384 1238 305.586 226.639 1225 300.733 227.564 1221 296.001 228.034 1216 292.325 227.821 1212 291.965 225.886 1212 295.314 223.849 1208 300.005 222.952 1212 305.079 222.548 1221 309.529 223.49 1229 305.085 223.041 1221 300.121 223.507 1212 295.52 224.33 1208 270.59 206.821 1234 270.951 213.462 1238 272.102 219.783 1243 273.786 226.089 1243 276.124 232.17 1252 279.445 237.349 1265 283.752 240.948 1265 289.02 243.778 1261 295.476 245.554 1256 303.214 245.731 1261 310.999 243.856 1270 317.971 240.693 1284 323.525 236.24 1304 327.582 230.956 1309 329.903 224.769 1319 330.784 218.263 1314 331.068 211.674 1314 330.726 205.302 1314 329.645 198.428 1294 283.9 201.992 1225 313.194 198.114 1229 298.789 211.326 1212 289.674 187.898 1204 283.236 187.627 1234 275.421 189.189 1238 270.578 193.414 1243 268.437 197.844 1243 303.366 185.826 1243 309.879 183.909 1243 318.41 183.392 1261 324.509 186.293 1270 327.682 189.781 1270
