0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1391185818.556 309.895 225.515 1256 307.515 223.528 1265 304.219 222.785 1265 301.059 223.522 1275 298.699 225.553 1275 301.389 226.419 1270 304.408 226.681 1261 307.384 226.372 1256 325.654 226.247 1275 327.939 224.478 1275 331.256 224 1284 334.511 224.973 1289 336.904 227.094 1289 334.376 227.802 1289 331.262 227.807 1275 328.164 227.234 1275 311.034 216.971 1256 306.235 215.663 1256 301.052 215.524 1280 297.095 217.15 1284 294.299 219.695 1284 295.161 221.257 1280 298.196 219.527 1280 301.774 218.616 1275 306.219 218.795 1256 310.727 219.661 1256 324.261 217.488 1280 328.886 216.584 1289 334.2 216.852 1294 338.274 218.772 1299 341.147 221.298 1304 340.258 223.033 1299 337.143 221.098 1294 333.538 219.967 1294 328.874 219.768 1289 324.457 220.18 1280 314.332 225.742 0 313.638 229.807 1243 312.164 233.514 1247 310.34 237.065 1243 311.533 240.766 1243 315.781 240.271 1243 319.121 240.467 1247 324.026 241.406 1252 325.271 237.664 0 323.104 233.84 0 321.749 230.049 0 321.049 225.994 1275 310.153 253.503 1238 311.932 249.792 1238 314.785 247.206 1238 317.873 247.719 1238 320.713 247.461 1234 323.99 250.273 1247 326.389 254.233 1252 324.442 254.714 1252 321.623 255.13 1238 318.184 255.113 1238 314.705 254.704 1234 312.005 254.025 1238 313.427 252.71 1234 315.104 251.207 1234 318.085 250.887 1234 321.051 251.632 1234 323.009 253.429 1247 320.886 251.701 1234 318.045 251.145 1234 315.371 251.295 1234 290.51 226.368 1280 289.965 233.123 1270 290.005 240.094 1261 291.008 247.302 1252 292.754 254.223 1247 295.918 260.54 1247 300.063 265.102 1247 305.26 268.692 1247 311.537 271.146 1256 318.612 272.379 1261 326.316 271.778 1265 333.371 269.998 0 339.276 266.559 0 343.882 261.976 0 346.966 255.646 0 348.295 248.68 0 348.95 241.532 0 348.84 234.545 0 348.104 227.767 0 304.321 225.047 1256 331.258 226.204 1280 317.667 238.124 1252 311.744 214.354 1256 306.562 212.966 1261 300.326 212.858 1294 295.199 214.953 1294 291.931 217.857 1294 323.576 214.796 1289 328.55 213.836 1289 334.892 214.186 1299 340.098 216.553 1309 343.41 219.366 1314
1391185818.614 309.715 225.675 1261 307.317 223.739 1261 304.022 223.039 1270 300.849 223.757 1275 298.472 225.726 1270 301.16 226.584 1270 304.192 226.837 0 307.187 226.523 1261 325.634 226.289 1275 327.938 224.547 1275 331.252 224.069 1284 334.506 224.985 1289 336.927 227.025 1289 334.389 227.749 1284 331.272 227.78 1280 328.165 227.241 1275 310.805 216.986 1256 306.049 215.688 1256 300.925 215.537 1289 296.988 217.119 1289 294.192 219.615 1284 294.997 221.206 1275 298.046 219.517 1280 301.62 218.633 1275 306.027 218.814 1256 310.51 219.664 1256 324.254 217.405 1284 328.855 216.457 1294 334.125 216.642 1294 338.204 218.47 1299 341.089 220.937 1309 340.255 222.69 1299 337.116 220.83 1294 333.496 219.77 1294 328.869 219.63 1289 324.452 220.086 1280 314.189 225.811 1261 313.496 229.936 0 311.996 233.694 1243 310.036 237.274 1243 311.202 240.977 1243 315.625 240.52 1247 319.097 240.69 1252 324.129 241.535 0 325.332 237.785 0 323.065 233.97 0 321.69 230.132 0 321.002 226.02 1270 309.697 253.587 1234 311.596 249.855 1229 314.589 247.293 1238 317.752 247.791 1243 320.682 247.504 1243 324.088 250.252 1247 326.589 254.194 1247 324.58 255.082 1247 321.689 255.768 1243 318.058 255.875 1243 314.391 255.406 1238 311.611 254.506 1234 312.864 252.882 1234 314.773 251.276 1234 317.955 250.93 1238 321.136 251.64 1243 323.325 253.495 1247 320.998 252.246 1238 317.922 251.853 1234 315.011 251.901 1234 290.174 226.623 1280 289.673 233.405 1270 289.785 240.328 1261 290.862 247.467 1261 292.682 254.294 1243 295.857 260.529 1252 299.991 265.129 1243 305.155 268.803 1252 311.388 271.357 1247 318.491 272.597 1256 326.179 271.912 1261 333.156 269.942 0 338.999 266.359 0 343.576 261.68 0 346.67 255.407 0 348.086 248.517 0 348.804 241.431 0 348.75 234.499 0 348.059 227.733 0 304.114 225.235 1265 331.26 226.211 1284 317.56 238.306 1252 311.543 214.373 1256 306.408 212.995 1265 300.239 212.87 1299 295.143 214.909 1294 291.879 217.757 1294 323.533 214.726 1289 328.481 213.719 1294 334.77 213.972 1294 339.979 216.23 1309 343.307 218.983 1309
1391185818.740 309.52 225.919 1261 307.086 224.025 1261 303.795 223.358 1265 300.597 224.047 1275 298.19 225.948 1275 300.899 226.791 1275 303.944 227.036 0 306.955 226.726 1261 325.496 226.422 1270 327.841 224.721 1275 331.146 224.252 1280 334.385 225.119 1289 336.832 227.077 1289 334.286 227.791 1289 331.185 227.837 1280 328.08 227.331 1270 310.557 217.098 1252 305.812 215.779 1261 300.7 215.611 1289 296.773 217.188 1289 293.986 219.672 1284 294.748 221.263 1280 297.823 219.584 1280 301.396 218.71 1275 305.792 218.91 1261 310.267 219.773 1256 324.093 217.432 1280 328.693 216.44 1289 333.937 216.564 1289 338.016 218.35 1299 340.916 220.818 1309 340.123 222.555 1304 336.955 220.725 1294 333.333 219.703 1289 328.737 219.61 1289 324.304 220.114 1280 313.965 225.894 1261 313.298 230.1 0 311.775 233.872 1243 309.611 237.393 1238 310.704 241.106 1247 315.466 240.765 1252 319.129 240.916 1252 324.405 241.605 1256 325.506 237.847 0 323.04 234.106 0 321.609 230.257 0 320.922 226.065 0 308.928 253.41 1234 311.094 249.659 1234 314.37 247.178 1243 317.692 247.686 1252 320.791 247.357 1252 324.499 249.994 1256 327.268 253.924 1252 325.076 255.537 1247 322.009 256.679 1243 318.047 256.968 1243 314.037 256.367 1238 311.048 255.065 1234 311.835 252.857 1234 314.258 251.107 1234 317.901 250.759 1243 321.571 251.42 1247 324.267 253.394 1252 321.509 253.011 1243 317.892 252.884 1238 314.445 252.711 1234 289.948 226.945 1280 289.498 233.789 1270 289.684 240.624 1261 290.85 247.669 1256 292.767 254.389 1247 295.962 260.517 1243 300.085 265.164 1243 305.202 268.97 1252 311.369 271.691 1256 318.517 272.979 1256 326.192 272.191 1270 333.035 269.974 0 338.758 266.213 0 343.265 261.42 0 346.328 255.241 0 347.782 248.465 0 348.525 241.461 0 348.478 234.639 0 347.805 227.882 1314 303.873 225.481 1265 331.156 226.319 1280 317.454 238.451 1252 311.316 214.498 1256 306.189 213.096 1261 300.027 212.95 1294 294.947 214.986 1294 291.701 217.822 1289 323.33 214.768 1289 328.274 213.715 1289 334.541 213.895 1299 339.771 216.109 1309 343.124 218.87 1309
1391185818.791 310.8 225.884 1256 308.325 223.886 1261 304.993 223.154 1261 301.76 223.846 1265 299.298 225.791 1275 302.038 226.754 1270 305.146 227.062 1261 308.194 226.746 1256 326.658 226.437 1270 329.002 224.664 1275 332.289 224.137 1280 335.477 225.011 1289 337.804 227.005 1289 335.398 227.82 1284 332.379 227.932 1275 329.287 227.407 1270 311.99 217.032 1252 306.963 215.624 1265 301.534 215.393 1280 297.415 217.079 1284 294.481 219.687 1284 295.365 221.279 1275 298.575 219.523 1280 302.274 218.602 1275 306.926 218.835 1261 311.629 219.779 1256 325.268 217.509 1280 329.877 216.475 1289 335.083 216.554 1294 339.085 218.369 1309 341.942 220.892 1309 341.082 222.594 1304 338.044 220.776 1299 334.564 219.749 1294 330.019 219.69 1289 325.626 220.244 1280 315.367 225.934 0 314.884 230.374 0 313.502 234.28 1247 311.388 237.719 1247 312.582 241.589 1243 317.67 241.401 1252 321.306 241.565 1252 326.25 241.98 0 327.222 238.098 0 324.713 234.368 0 323.161 230.419 0 322.365 226.068 1275 310.344 253.37 1238 312.967 250.187 1238 316.474 247.984 1243 319.846 248.566 1238 322.916 248.183 1238 326.507 250.482 1252 329.308 253.872 1256 327.008 255.291 1252 323.967 256.241 1238 320.186 256.449 1238 316.173 255.925 1238 312.923 254.842 1238 313.218 252.869 1238 316.197 251.66 1238 320.014 251.498 1229 323.677 251.971 1238 326.458 253.416 1247 323.625 252.738 1238 319.987 252.54 1234 316.332 252.429 1238 289.772 226.468 1275 289.58 233.706 1270 289.969 240.953 1265 291.274 248.367 1256 293.42 255.315 1252 297.026 261.482 1252 301.541 265.888 1252 306.991 269.421 1252 313.413 271.808 1252 320.632 272.88 1252 328.035 271.94 0 334.47 269.67 0 339.749 265.948 0 343.945 261.241 0 346.763 254.98 0 347.98 248.153 0 348.56 241.086 0 348.386 234.23 0 347.627 227.395 1304 305.069 225.39 1261 332.287 226.302 1280 319.329 238.875 1247 312.696 214.338 1256 307.306 212.856 1270 300.826 212.648 1284 295.545 214.8 1294 292.162 217.759 1289 324.482 214.756 1280 329.413 213.664 1289 335.654 213.796 1299 340.87 216.057 1314 344.205 218.89 1314
1391185818.836 313.442 225.367 1256 310.915 223.297 1256 307.561 222.581 1261 304.346 223.326 1265 301.887 225.345 1270 304.685 226.389 1265 307.832 226.695 1261 310.856 226.319 1256 328.796 225.667 1275 331.05 223.776 1280 334.237 223.14 1289 337.313 223.942 1294 339.524 225.903 1294 337.332 226.867 1289 334.488 227.107 1280 331.462 226.631 1275 314.609 216.601 1252 309.357 215.157 1256 303.713 214.915 1284 299.456 216.751 1284 296.417 219.524 1280 297.469 221.131 1275 300.779 219.281 1280 304.563 218.274 1270 309.384 218.478 1252 314.232 219.435 1256 327.258 217.018 1289 331.663 215.814 1289 336.587 215.676 1299 340.467 217.359 1314 343.328 219.853 1314 342.454 221.562 1309 339.563 219.888 1304 336.304 218.979 1294 332.011 219.078 1289 327.871 219.778 1284 318.051 225.349 0 317.94 230.197 0 316.871 234.369 1252 314.945 237.828 1252 316.335 241.889 1252 321.805 241.788 1247 325.374 241.899 1252 329.833 241.876 0 330.481 237.797 0 327.862 234.049 0 326.069 229.929 0 325.009 225.284 1275 314.031 253.404 1234 316.994 250.618 1234 320.699 248.602 1243 324.108 249.186 1247 327.075 248.697 1252 330.499 250.582 1256 333.214 253.487 1261 331.034 255.276 1252 328.167 256.464 1247 324.628 256.791 1238 320.592 256.285 1238 317.071 255.147 1238 316.821 252.993 1234 320.325 252.077 1238 324.306 251.984 1243 327.889 252.231 1252 330.595 253.259 1252 327.891 252.959 1252 324.285 252.951 1243 320.404 252.801 1238 290.985 225.845 1280 291.312 233.689 1270 292.157 241.511 1261 293.883 249.433 1256 296.53 256.663 1247 300.764 262.876 1243 305.752 267.045 1247 311.568 270.318 1252 318.214 272.348 1256 325.434 273.093 1270 332.372 271.732 1270 338.051 269.067 0 342.512 265.092 0 346.082 260.24 0 348.39 253.738 0 349.145 246.759 0 349.34 239.511 0 348.801 232.556 1319 347.726 225.591 1314 307.69 224.915 1261 334.275 225.379 1284 322.938 238.937 1252 315.191 213.777 1256 309.605 212.271 1270 302.93 212.063 1284 297.52 214.377 1289 294.046 217.498 1289 326.352 214.168 1284 331.038 212.903 1289 336.978 212.777 1304 342.16 214.876 1324 345.551 217.688 1324
1391185818.890 315.083 225.356 1256 312.543 223.31 1261 309.195 222.63 1270 305.977 223.387 1275 303.475 225.403 1275 306.314 226.442 1275 309.497 226.728 1265 312.516 226.33 1261 330.297 225.568 1280 332.528 223.698 1284 335.65 223.055 1294 338.633 223.817 1294 340.748 225.742 1294 338.667 226.718 1289 335.916 226.982 1289 332.944 226.519 1284 316.348 216.522 1256 311.001 215.105 1265 305.304 214.889 1280 300.972 216.766 1284 297.845 219.572 1280 298.921 221.198 1275 302.321 219.326 1280 306.169 218.29 1275 311.055 218.459 1265 315.967 219.387 1256 328.864 216.963 0 333.107 215.759 1294 337.782 215.581 1304 341.533 217.178 1309 344.31 219.636 1314 343.443 221.319 1309 340.691 219.726 1304 337.592 218.876 1299 333.508 219.01 1294 329.548 219.717 1284 319.825 225.233 1256 319.863 230.19 1252 318.891 234.395 1256 316.954 237.821 1247 318.439 241.933 1247 324.228 241.741 1252 327.806 241.823 1256 331.956 241.707 0 332.468 237.603 0 329.835 233.883 0 327.937 229.778 0 326.771 225.08 0 315.867 253.348 1234 319.044 250.582 1234 322.972 248.549 1238 326.443 249.097 1243 329.426 248.592 1252 332.696 250.372 1252 335.167 253.227 1252 333.16 255.278 1252 330.433 256.644 1247 326.943 257.069 1238 322.801 256.574 1238 319.107 255.347 1234 318.667 252.984 1238 322.463 251.989 1238 326.588 251.85 1238 330.114 252.052 1247 332.671 253.077 1252 330.139 253.106 1243 326.583 253.227 1238 322.526 253.042 1238 291.366 226.039 1275 291.911 234.109 1270 292.951 242.131 1261 294.832 250.211 1256 297.691 257.478 1252 302.179 263.634 1256 307.42 267.67 1252 313.489 270.792 1252 320.338 272.642 1256 327.675 273.204 1265 334.38 271.614 1275 339.617 268.69 0 343.603 264.558 0 346.78 259.602 0 348.767 253.105 0 349.356 246.204 0 349.441 239.033 0 348.793 232.208 1319 347.624 225.362 1314 309.325 224.948 1265 335.673 225.262 1289 325.072 238.863 1256 316.879 213.667 1261 311.213 212.195 1275 304.517 212.017 1289 299.07 214.353 1289 295.526 217.487 1284 327.933 214.099 0 332.443 212.835 1294 338.117 212.658 1314 343.186 214.661 1319 346.511 217.446 0
1391185818.942 317.015 225.574 1265 314.49 223.705 1261 311.179 223.165 1265 308.004 223.914 1270 305.432 225.824 1270 308.366 226.803 1270 311.566 227.03 0 314.535 226.606 1261 332.238 225.527 1284 334.355 223.759 1289 337.333 223.144 1294 340.16 223.763 1299 342.234 225.488 1299 340.293 226.495 1294 337.682 226.82 1289 334.8 226.426 1289 318.265 216.658 1256 313.096 215.326 1270 307.743 215.073 1280 303.377 216.741 1280 300.039 219.326 1280 300.99 221.14 1275 304.602 219.443 1280 308.581 218.497 1280 313.252 218.63 1265 317.995 219.462 1256 330.879 217.016 1284 334.512 215.809 1294 338.416 215.47 1309 341.928 216.592 1314 344.741 218.642 1309 344.095 220.466 1309 341.413 219.268 1309 338.517 218.718 1304 335.001 218.956 1294 331.597 219.653 1289 322.09 225.34 0 322.378 230.413 1252 321.634 234.778 1252 319.863 238.373 1247 321.64 242.42 1238 327.647 241.949 1252 331.248 241.961 1256 334.819 241.813 0 335.163 237.73 0 332.486 233.877 0 330.371 229.714 0 328.924 225.002 1275 319.45 253.827 1234 322.542 251.024 1234 326.46 248.89 1243 329.863 249.292 1243 332.655 248.82 1252 335.518 250.524 1256 337.469 253.395 1256 335.985 255.636 1252 333.686 257.19 1247 330.501 257.739 1243 326.42 257.265 1238 322.704 255.964 1234 322.413 253.464 1234 326.112 252.29 1238 330.018 252.01 1243 333.044 252.253 1252 334.973 253.381 1252 333.091 253.67 1247 330.058 253.9 1243 326.221 253.716 1238 291.615 226.765 1275 292.591 234.974 1270 294.005 243.161 1261 296.303 251.325 1256 299.619 258.454 1256 304.586 264.401 1252 310.286 268.263 1247 316.796 271.126 1252 323.938 272.67 1256 331.364 272.884 0 337.752 270.967 1265 342.386 267.677 0 345.768 263.337 0 348.436 258.234 0 349.984 251.816 0 350.325 245.07 0 350.179 238.061 0 349.289 231.417 1324 347.898 224.921 1309 311.323 225.328 1265 337.387 225.178 1289 328.062 239.113 0 318.743 213.818 1256 313.285 212.437 1275 307.034 212.203 1289 301.642 214.23 1280 297.9 217.079 1280 329.791 214.217 1294 333.662 212.945 1299 338.473 212.554 1314 343.293 213.965 1319 346.696 216.299 0
1391185818.991 317.016 225.606 0 314.485 223.745 1270 311.172 223.215 1270 307.999 223.973 1270 305.432 225.892 1270 308.37 226.862 1265 311.571 227.08 1265 314.539 226.646 1265 332.243 225.513 1284 334.355 223.738 1289 337.332 223.114 1294 340.161 223.724 1299 342.241 225.443 1294 340.303 226.456 1294 337.693 226.789 1289 334.809 226.404 1289 318.24 216.684 1261 313.066 215.368 1280 307.711 215.131 1284 303.349 216.813 1280 300.017 219.409 1280 300.974 221.22 1275 304.582 219.511 1280 308.559 218.554 1280 313.232 218.672 1280 317.978 219.49 1265 330.857 217.004 0 334.488 215.785 1299 338.391 215.435 1304 341.908 216.546 1309 344.727 218.588 1309 344.087 220.415 1309 341.401 219.224 1304 338.502 218.683 1304 334.986 218.931 1299 331.584 219.64 0 322.093 225.356 1265 322.395 230.43 0 321.665 234.798 1252 319.904 238.4 1243 321.694 242.442 1247 327.701 241.953 0 331.303 241.953 0 334.875 241.794 1261 335.205 237.709 0 332.516 233.864 0 330.389 229.706 0 328.927 224.998 0 319.538 253.858 1234 322.622 251.045 1234 326.535 248.898 1234 329.94 249.291 1238 332.731 248.81 1247 335.6 250.505 1252 337.561 253.371 1256 336.083 255.617 1256 333.788 257.179 1243 330.604 257.737 1234 326.52 257.276 1238 322.799 255.986 1238 322.501 253.486 1234 326.197 252.301 1234 330.104 252.009 1238 333.131 252.242 1247 335.064 253.365 1252 333.182 253.66 1247 330.149 253.899 1238 326.311 253.727 1234 291.614 226.875 1275 292.616 235.084 1265 294.055 243.267 1261 296.379 251.426 1256 299.717 258.547 1256 304.704 264.48 1256 310.417 268.325 1252 316.937 271.169 1247 324.085 272.692 1256 331.514 272.883 1270 337.897 270.946 0 342.522 267.641 0 345.892 263.29 1280 348.545 258.177 0 350.074 251.753 0 350.394 245.005 0 350.227 237.995 0 349.316 231.352 1314 347.904 224.859 1309 311.323 225.377 1270 337.392 225.147 1294 328.108 239.114 0 318.709 213.842 1270 313.246 212.477 1280 306.992 212.263 1284 301.606 214.306 1280 297.872 217.168 1280 329.761 214.208 0 333.629 212.923 1299 338.44 212.518 1304 343.265 213.914 1319 346.676 216.238 1329
1391185819.31 315.68 225.948 1261 313.128 224.174 1270 309.795 223.666 1270 306.574 224.396 1270 303.909 226.26 1261 306.931 227.169 1261 310.165 227.38 1270 313.17 226.975 1265 331.532 225.898 1275 333.7 224.224 1284 336.704 223.669 1294 339.562 224.281 1294 341.723 225.965 1294 339.696 226.912 1289 337.022 227.199 1289 334.104 226.803 1284 316.959 216.635 1261 311.892 215.323 1275 306.715 215.075 1280 302.316 216.613 1280 298.859 219.056 1280 299.649 221.008 1275 303.424 219.38 1275 307.523 218.486 1280 312.096 218.621 1275 316.778 219.436 1261 330.143 216.983 1289 333.66 215.852 1299 337.437 215.582 1309 340.97 216.597 1309 343.89 218.521 1309 343.377 220.467 1309 340.53 219.32 1304 337.537 218.811 1304 334.069 219.007 1294 330.727 219.647 1284 320.997 225.674 1252 321.192 230.649 1252 320.357 234.983 1247 318.486 238.641 1252 320.331 242.624 1247 326.488 242.016 1252 330.234 242.028 1252 333.989 242.032 1256 334.427 237.983 0 331.643 234.072 0 329.471 229.955 0 327.973 225.352 0 318.147 254.1 1238 321.245 251.109 1234 325.233 248.867 1238 328.721 249.222 1238 331.581 248.794 1243 334.584 250.628 1252 336.629 253.708 1256 335.059 255.877 1252 332.687 257.365 1247 329.388 257.892 1238 325.202 257.434 1234 321.422 256.171 1234 321.146 253.695 1234 324.895 252.355 1234 328.894 252.007 1238 332.026 252.332 1243 334.068 253.644 1252 332.066 253.842 1243 328.938 254.018 1238 325.026 253.872 1234 289.854 227.441 1275 290.732 235.541 1270 292.032 243.596 1265 294.294 251.657 1256 297.598 258.706 1256 302.574 264.622 1256 308.439 268.57 1256 315.183 271.456 1256 322.57 273.035 1256 330.253 273.235 1265 336.957 271.372 0 341.895 268.1 0 345.586 263.754 0 348.45 258.587 0 350.063 252.259 0 350.449 245.57 0 350.314 238.634 0 349.406 232.053 1314 347.995 225.698 1309 309.919 225.746 1270 336.755 225.619 1289 326.995 239.297 1252 317.482 213.83 1261 312.106 212.463 1280 306.038 212.227 1284 300.641 214.088 1280 296.779 216.775 1280 329.019 214.219 1289 332.793 213.016 1299 337.476 212.695 1309 342.298 213.974 1314 345.814 216.162 1319
1391185819.86 308.492 225.967 1261 305.974 224.359 1265 302.648 223.901 1265 299.444 224.626 1265 296.866 226.403 1265 299.731 227.228 1265 302.882 227.41 1265 305.93 227.03 1265 325.795 225.798 1275 328.079 224.135 1275 331.223 223.593 1280 334.274 224.18 1284 336.684 225.831 1289 334.364 226.746 1284 331.435 227.02 1275 328.354 226.688 1275 309.87 217.045 1247 305.378 215.819 1275 300.823 215.596 1280 296.528 216.587 1284 293.042 218.501 1280 293.381 220.827 1280 297.151 219.551 1280 301.255 218.892 1275 305.436 219.012 1270 309.832 219.751 1252 324.214 216.999 1284 327.846 215.834 1289 331.877 215.538 1289 335.771 216.177 1294 339.054 217.71 1309 338.88 220.044 1294 335.459 219.075 1294 331.903 218.72 1289 328.09 218.964 1289 324.456 219.662 1275 313.892 225.907 1261 313.441 230.538 1252 312.13 234.836 1247 309.974 238.844 1247 311.646 242.679 1243 317.451 242.232 1247 321.413 242.222 1247 326.185 242.29 1256 327.111 238.303 0 324.374 234.237 0 322.446 230.112 0 321.18 225.689 1270 309.226 254.686 1229 312.2 251.384 1234 316.04 249.09 1238 319.664 249.369 1234 322.846 248.955 1238 326.449 250.96 1243 329.25 254.246 1252 326.988 256.052 1247 324.084 257.256 1238 320.127 257.731 1234 315.769 257.362 1238 312.225 256.286 1234 312.162 254.202 1229 315.819 252.709 1234 319.867 252.276 1234 323.509 252.641 1234 326.519 254.023 1243 323.474 253.808 1234 319.86 253.832 1234 315.934 253.869 1234 284.338 227.506 1280 284.426 235.046 1275 285.07 242.602 1270 286.835 250.32 1265 289.606 257.379 1261 294.036 263.625 1256 299.467 268.11 1256 305.881 271.43 1256 313.124 273.397 1256 320.873 273.913 1252 328.471 272.535 1265 334.841 269.73 1275 340.055 265.5 0 344.139 260.28 0 346.793 253.734 0 347.979 246.65 0 348.332 239.392 0 347.844 232.351 1309 346.751 225.748 1314 302.746 225.865 1265 331.276 225.499 1275 318.785 239.455 1252 310.662 214.359 1252 305.808 213.053 1280 300.427 212.802 1289 295.221 214.005 1289 291.306 216.13 1289 323.071 214.352 1284 327.034 213.093 1289 331.904 212.734 1289 336.857 213.534 1299 340.664 215.26 1314
