0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1391186879.458 319.063 227.594 1243 316.362 225.605 1256 313.028 225.051 1261 309.892 226.102 1265 307.783 228.44 1261 310.328 229.365 1265 313.369 229.49 1238 316.425 228.852 1243 336.132 226.381 1256 338.497 224.076 1256 341.776 223.065 1256 345.078 223.699 1261 347.524 225.717 1265 345.194 226.944 1256 342.177 227.451 1256 338.979 227.235 1252 319.639 217.255 1238 314.598 216.087 1256 309.097 216.373 1280 305.047 218.455 1280 302.393 221.495 1280 303.243 223.548 1275 306.315 221.319 1275 309.932 219.982 1275 314.702 219.811 1252 319.592 220.497 1238 333.367 216.096 1265 338.334 214.338 1270 344.119 213.873 1275 348.529 215.391 1280 351.709 217.905 1284 351.282 220.111 1275 347.729 218.37 1270 343.815 217.566 1270 338.783 218.054 1265 333.916 219.352 1256 323.571 227.116 1238 323.099 232.247 1238 321.652 236.843 1238 319.156 240.885 1243 320.465 245.327 1234 326.485 245.363 1229 330.328 245.148 1234 336.617 244.298 1238 337.335 239.679 1243 334.223 235.969 1247 332.313 231.603 0 331.253 226.581 0 316.995 257.913 1221 320.75 254.693 1216 325.03 252.492 1221 329.031 252.938 1225 332.83 251.904 1229 337.869 253.346 1234 342.598 255.889 1238 338.837 258.604 1229 334.798 260.239 1221 329.919 261.055 1221 325.094 260.95 1216 321.012 259.964 1216 319.027 257.51 1225 324.157 256.27 1221 329.362 255.932 1221 334.852 255.467 1225 340.496 255.874 1234 335.028 256.339 1225 329.467 256.853 1221 324.15 257.113 1221 298.417 230.205 1265 298.422 238.513 1261 299.121 246.454 1256 300.674 254.606 1261 303.12 262.383 1256 307.066 269.148 1252 311.844 273.907 1247 317.494 277.684 1243 324.207 280.035 1252 331.846 280.701 1256 339.678 279.116 1265 346.611 275.982 1270 352.288 271.191 0 356.676 265.401 0 359.501 257.98 1294 360.621 249.951 1289 360.847 241.716 1294 360.324 233.74 1289 359.154 225.555 1294 313.281 227.562 1261 341.92 225.571 1256 328.283 241.689 1234 320.324 214.129 1238 314.839 212.888 1275 308.23 213.277 1280 303.065 215.941 1284 299.988 219.402 1289 332.29 213.062 1275 337.652 211.19 1275 344.494 210.683 1275 350.044 212.58 1289 353.683 215.403 1294
1391186879.525 319.016 227.687 1252 316.316 225.7 1261 312.984 225.15 1265 309.851 226.201 1265 307.745 228.539 1265 310.289 229.462 0 313.327 229.585 0 316.38 228.946 1261 336.07 226.463 1256 338.431 224.159 1256 341.708 223.146 1261 345.007 223.777 1265 347.452 225.792 1270 345.125 227.02 1261 342.111 227.528 1261 338.916 227.315 1256 319.584 217.355 1243 314.547 216.192 1256 309.05 216.481 1280 305.005 218.565 1280 302.355 221.603 1280 303.206 223.655 1275 306.274 221.425 1275 309.887 220.086 1275 314.653 219.912 1252 319.54 220.595 1243 333.3 216.188 1270 338.262 214.429 1275 344.042 213.96 1280 348.45 215.474 1284 351.629 217.984 1289 351.204 220.188 1275 347.652 218.451 1275 343.741 217.65 1270 338.713 218.141 1265 333.851 219.441 1265 323.52 227.205 1243 323.052 232.333 1238 321.609 236.926 1238 319.117 240.967 1243 320.428 245.404 1234 326.444 245.436 1229 330.283 245.218 1234 336.567 244.365 1238 337.281 239.749 1243 334.169 236.044 1247 332.257 231.683 1252 331.195 226.666 1252 317.032 257.731 1225 320.808 254.44 1221 325.145 252.224 1225 329.173 252.671 1225 332.984 251.664 1229 338.044 253.146 1234 342.75 255.796 1247 339.011 258.631 1234 334.984 260.338 1225 330.092 261.163 1221 325.224 261.013 1221 321.09 259.936 1216 319.027 257.349 1225 324.221 256.018 1221 329.503 255.667 1225 335.044 255.247 1229 340.695 255.779 1238 335.253 256.408 1229 329.636 256.952 1221 324.229 257.151 1221 298.388 230.309 1275 298.398 238.611 1265 299.103 246.545 1261 300.66 254.688 1265 303.108 262.457 1252 307.056 269.214 1252 311.833 273.967 1247 317.482 277.737 1247 324.19 280.082 1256 331.824 280.741 1256 339.648 279.153 1270 346.573 276.016 1280 352.242 271.225 0 356.623 265.438 0 359.441 258.021 1294 360.554 249.998 1289 360.775 241.769 1294 360.247 233.8 1294 359.073 225.622 1294 313.238 227.659 1265 341.852 225.65 1256 328.237 241.764 1234 320.267 214.231 1243 314.785 212.996 1280 308.182 213.388 1284 303.023 216.053 1284 299.951 219.514 1294 332.222 213.158 1275 337.578 211.283 1280 344.415 210.772 1280 349.962 212.664 1289 353.599 215.483 1294
1391186879.587 319.089 227.703 1252 316.393 225.719 1261 313.064 225.157 1265 309.929 226.186 1270 307.81 228.497 1270 310.37 229.425 1265 313.405 229.563 0 316.455 228.939 1261 336.089 226.55 1261 338.441 224.275 1261 341.719 223.284 1265 345.028 223.921 1270 347.495 225.921 1270 345.153 227.138 1265 342.129 227.633 1265 338.935 227.406 1261 319.575 217.212 1243 314.537 216.036 1261 309.032 216.303 1289 305.028 218.408 1284 302.416 221.458 1280 303.276 223.454 1275 306.322 221.217 1280 309.912 219.883 1280 314.664 219.733 1256 319.529 220.431 1243 333.326 216.105 1270 338.295 214.369 1280 344.091 213.918 1280 348.487 215.493 1284 351.655 218.032 1284 351.204 220.202 1280 347.662 218.43 1275 343.762 217.602 1270 338.73 218.069 1270 333.864 219.343 1265 323.578 227.239 1243 323.132 232.326 1238 321.707 236.897 1238 319.242 240.901 1243 320.552 245.299 1234 326.475 245.314 1234 330.306 245.114 1234 336.57 244.34 1238 337.292 239.761 1243 334.163 236.062 1247 332.259 231.705 0 331.209 226.73 0 317.446 257.569 1225 321.095 254.356 1221 325.291 252.172 1225 329.221 252.632 1225 332.925 251.655 1229 337.889 253.168 1238 342.526 255.789 1243 338.839 258.426 1234 334.876 260.003 1229 330.125 260.757 1221 325.407 260.603 1221 321.385 259.602 1216 319.475 257.167 1225 324.469 255.934 1221 329.563 255.622 1221 334.93 255.24 1229 340.413 255.748 1238 335.103 256.134 1229 329.666 256.581 1221 324.474 256.8 1221 298.718 230.247 1275 298.754 238.45 1270 299.467 246.284 1261 301.03 254.314 1261 303.461 261.965 1256 307.358 268.614 1252 312.102 273.329 1252 317.708 277.084 1252 324.358 279.456 1252 331.945 280.141 1265 339.754 278.604 1265 346.677 275.525 1275 352.36 270.819 0 356.755 265.118 0 359.562 257.833 0 360.649 249.932 1284 360.867 241.816 1294 360.349 233.936 1294 359.19 225.834 1294 313.314 227.649 1265 341.874 225.766 1265 328.288 241.711 1234 320.249 214.108 1238 314.769 212.861 1280 308.138 213.232 1289 302.996 215.936 1289 299.959 219.416 1294 332.255 213.086 1275 337.613 211.237 1280 344.482 210.748 1280 350.043 212.712 1294 353.672 215.561 1294
1391186879.649 319.237 227.649 1252 316.546 225.672 1261 313.209 225.116 1265 310.075 226.158 1270 307.944 228.492 1270 310.54 229.389 1265 313.585 229.512 1261 316.628 228.884 1256 336.18 226.541 1261 338.509 224.286 1261 341.785 223.313 1265 345.098 223.967 1270 347.57 225.988 1270 345.221 227.177 1265 342.187 227.647 1265 339 227.402 1265 319.705 217.086 1247 314.645 215.943 1284 309.139 216.242 1289 305.148 218.385 1289 302.543 221.463 1284 303.429 223.42 1280 306.471 221.158 1280 310.063 219.802 1280 314.812 219.63 1270 319.671 220.302 1252 333.456 216.034 1270 338.387 214.344 1280 344.145 213.943 1284 348.518 215.561 1289 351.659 218.119 1289 351.175 220.267 1280 347.666 218.464 1280 343.795 217.61 1275 338.795 218.039 1270 333.98 219.263 1265 323.771 227.193 1238 323.348 232.214 1234 321.951 236.736 1234 319.589 240.734 1238 320.955 245.094 1234 326.742 244.961 1234 330.501 244.772 1234 336.618 244.166 1243 337.361 239.619 1243 334.297 235.897 1243 332.392 231.591 0 331.321 226.695 0 318.166 257.556 1225 321.559 254.188 1221 325.6 251.849 1221 329.456 252.287 1221 333.072 251.351 1229 337.853 253.033 1234 342.219 255.856 1238 338.768 258.222 1234 334.949 259.672 1225 330.37 260.369 1221 325.796 260.248 1225 321.888 259.353 1221 320.388 257.036 1221 324.961 255.711 1221 329.81 255.348 1221 334.883 255.068 1225 339.901 255.734 1238 335.003 255.817 1229 329.893 256.163 1221 325 256.434 1221 298.779 230.326 1280 298.832 238.471 1275 299.546 246.297 1261 301.112 254.312 1261 303.539 261.938 1256 307.432 268.567 1261 312.214 273.251 1256 317.889 276.942 1252 324.611 279.255 1256 332.234 279.908 1256 340.059 278.369 1270 346.992 275.318 1284 352.662 270.642 0 357.007 264.951 0 359.72 257.695 0 360.719 249.837 1294 360.884 241.778 1299 360.313 233.959 1294 359.102 225.961 1294 313.471 227.609 1265 341.944 225.79 1265 328.502 241.497 1234 320.346 213.99 1247 314.844 212.779 1289 308.208 213.191 1289 303.073 215.944 1294 300.042 219.452 1294 332.405 213.019 1275 337.725 211.219 1280 344.564 210.787 1284 350.113 212.802 1294 353.718 215.673 1299
1391186879.727 319.213 227.629 1252 316.529 225.631 1261 313.197 225.063 1270 310.084 226.115 1270 307.987 228.466 1270 310.552 229.394 1265 313.58 229.529 0 316.613 228.895 0 336.159 226.492 1265 338.467 224.195 1265 341.737 223.193 1270 345.052 223.845 1270 347.517 225.878 1270 345.189 227.108 1265 342.164 227.605 1265 338.975 227.367 1265 319.676 217.123 1247 314.639 215.971 1284 309.145 216.258 1289 305.149 218.381 1289 302.541 221.45 1284 303.432 223.443 1280 306.464 221.192 1280 310.052 219.842 1280 314.793 219.67 1270 319.647 220.349 1252 333.372 216.039 1270 338.301 214.313 1275 344.069 213.874 1284 348.456 215.455 1289 351.625 217.982 1289 351.164 220.171 1280 347.634 218.397 1275 343.747 217.564 1275 338.731 218.021 1270 333.913 219.278 1261 323.736 227.234 1243 323.311 232.295 1238 321.933 236.881 1238 319.625 240.93 1238 321.012 245.319 1234 326.731 245.243 1229 330.445 245.052 1234 336.541 244.377 1238 337.294 239.788 1243 334.255 236.026 1243 332.353 231.662 0 331.269 226.726 0 318.131 257.7 1225 321.599 254.456 1221 325.639 252.191 1221 329.492 252.645 1221 333.092 251.685 1229 337.92 253.287 1234 342.41 255.96 1238 338.843 258.267 1234 334.972 259.65 1225 330.41 260.319 1221 325.864 260.219 1221 321.939 259.399 1221 320.303 257.194 1221 324.993 256.004 1221 329.86 255.686 1221 334.975 255.348 1225 340.131 255.853 1238 335.084 255.828 1229 329.918 256.146 1221 325.003 256.455 1221 298.838 230.205 1284 298.899 238.397 1275 299.621 246.3 1261 301.19 254.395 1265 303.62 262.1 1261 307.552 268.79 1265 312.342 273.469 1261 318.007 277.133 1252 324.711 279.391 1252 332.279 280.02 1261 340.084 278.498 1270 347.052 275.501 1294 352.763 270.854 0 357.151 265.183 0 359.906 257.841 1299 360.903 249.882 1294 361.049 241.726 1299 360.468 233.792 1289 359.246 225.7 1299 313.469 227.59 0 341.907 225.71 1270 328.479 241.702 1234 320.32 214.005 1247 314.843 212.784 1289 308.223 213.181 1289 303.085 215.909 1294 300.048 219.409 1294 332.305 213.007 1275 337.622 211.169 1280 344.463 210.693 1284 350.014 212.66 1294 353.645 215.491 1299
1391186879.772 319.17 227.654 1256 316.483 225.654 1261 313.146 225.086 1265 310.029 226.14 1265 307.931 228.494 1270 310.499 229.423 1265 313.531 229.557 0 316.567 228.922 0 336.136 226.512 1261 338.446 224.211 1261 341.721 223.207 1265 345.039 223.859 1270 347.508 225.894 1270 345.178 227.126 1265 342.148 227.624 1261 338.956 227.387 1261 319.632 217.136 1247 314.588 215.983 1280 309.087 216.271 1289 305.087 218.398 1284 302.477 221.471 1284 303.369 223.467 1280 306.404 221.212 1280 309.996 219.86 1284 314.743 219.687 1270 319.603 220.365 1252 333.343 216.047 1270 338.277 214.317 1275 344.053 213.876 1280 348.445 215.458 1284 351.619 217.987 1289 351.158 220.179 1280 347.624 218.404 1275 343.731 217.571 1275 338.709 218.03 1270 333.886 219.29 1261 323.698 227.257 1247 323.274 232.325 1238 321.896 236.916 1238 319.586 240.971 1243 320.975 245.365 1234 326.702 245.287 1234 330.42 245.095 1238 336.523 244.418 1243 337.276 239.823 1247 334.233 236.057 1247 332.327 231.689 0 331.241 226.747 0 318.094 257.761 1229 321.565 254.513 1225 325.61 252.244 1221 329.467 252.698 1225 333.072 251.736 1229 337.906 253.338 1234 342.402 256.014 1238 338.832 258.324 1234 334.956 259.71 1225 330.389 260.38 1225 325.837 260.281 1221 321.908 259.461 1225 320.269 257.254 1225 324.964 256.061 1221 329.837 255.742 1221 334.958 255.402 1225 340.12 255.907 1238 335.067 255.883 1229 329.895 256.202 1225 324.975 256.513 1221 298.771 230.238 1280 298.834 238.44 1275 299.559 246.352 1261 301.132 254.456 1265 303.567 262.17 1261 307.505 268.867 1261 312.302 273.551 1261 317.975 277.218 1256 324.688 279.477 1252 332.265 280.105 1261 340.079 278.579 1270 347.054 275.577 1284 352.771 270.923 1270 357.163 265.243 0 359.92 257.892 0 360.916 249.923 1294 361.06 241.757 1294 360.476 233.814 1289 359.251 225.713 1294 313.42 227.616 1265 341.891 225.727 1261 328.451 241.742 1238 320.275 214.014 1243 314.791 212.792 1294 308.163 213.192 1289 303.02 215.924 1294 299.98 219.428 1299 332.275 213.011 1275 337.597 211.169 1275 344.447 210.691 1280 350.005 212.659 1294 353.64 215.493 1294
1391186879.830 319.236 227.658 1252 316.532 225.648 1261 313.139 225.143 1265 309.966 226.185 1270 307.831 228.499 1270 310.451 229.433 1270 313.536 229.538 1265 316.612 228.891 1252 336.163 226.425 1256 338.48 224.099 1261 341.811 223.111 1261 345.178 223.706 1265 347.745 225.667 1270 345.33 226.927 1265 342.248 227.441 1261 339.009 227.235 1261 319.556 217.245 1243 314.565 216.037 1280 309.13 216.225 1289 305.139 218.294 1284 302.53 221.353 1284 303.459 223.353 1280 306.457 221.181 1280 310.026 219.895 1280 314.705 219.773 1265 319.493 220.461 1247 333.447 216.065 1270 338.348 214.234 1275 344.047 213.624 1280 348.51 215.104 1284 351.731 217.628 1289 351.248 219.816 1280 347.712 218.144 1270 343.789 217.426 1275 338.84 217.971 1270 334.054 219.269 1261 323.698 227.15 1243 323.325 232.482 1238 321.973 237.295 1238 319.655 241.592 1247 321.004 246.076 1234 326.697 245.972 1229 330.538 245.748 1234 336.695 245.07 1243 337.366 240.386 1243 334.293 236.428 1243 332.394 231.816 0 331.322 226.592 1256 318.627 259.32 1225 321.705 255.654 1225 325.644 253.177 1221 329.476 253.598 1225 333.081 252.641 1229 337.845 254.424 1234 342.057 257.53 1247 338.966 260.679 1234 335.279 262.763 1234 330.601 263.727 1225 325.912 263.394 1216 322.102 261.906 1216 320.951 258.911 1221 325.149 257.242 1221 329.877 256.77 1221 334.865 256.56 1229 339.65 257.557 1238 335.111 258.536 1229 330.102 259.191 1221 325.296 259.206 1221 298.922 230.184 1280 299.071 238.621 1270 299.951 246.718 1261 301.737 254.957 1261 304.342 262.746 1256 308.288 269.61 1252 312.941 274.644 1252 318.455 278.755 1247 325.02 281.449 1261 332.585 282.269 1256 340.39 280.532 1275 347.19 277.06 1284 352.718 271.945 0 357.001 265.883 0 359.815 258.31 0 360.964 250.165 1289 361.218 241.779 1294 360.685 233.636 1289 359.46 225.331 1294 313.413 227.624 1265 341.996 225.576 1261 328.528 242.321 1234 320.238 214.066 1243 314.816 212.787 1289 308.25 213.07 1284 303.079 215.738 1294 300.019 219.234 1294 332.319 212.989 1275 337.59 211.043 1275 344.348 210.368 1280 350.014 212.21 1294 353.724 215.043 1294
1391186879.893 319.024 227.922 1252 316.318 225.954 1261 312.926 225.483 1265 309.747 226.494 1265 307.599 228.732 1265 310.22 229.681 1265 313.306 229.793 1261 316.393 229.148 1247 336.079 226.601 1256 338.39 224.292 1256 341.723 223.311 1265 345.101 223.849 1265 347.728 225.717 1270 345.287 227.013 1265 342.189 227.558 1261 338.937 227.383 1256 319.198 217.324 1243 314.309 216.094 1275 308.986 216.213 1284 305.042 218.199 1284 302.441 221.181 1284 303.316 223.221 1280 306.315 221.125 1280 309.867 219.9 1280 314.452 219.816 1270 319.155 220.512 1243 333.327 216.053 1270 338.166 214.164 1275 343.788 213.446 1275 348.262 214.817 1284 351.53 217.256 1289 351.113 219.485 1280 347.53 217.912 1275 343.579 217.286 1270 338.686 217.894 1270 333.934 219.233 1265 323.498 227.383 1238 323.143 232.804 1238 321.803 237.74 1243 319.443 242.151 1247 320.79 246.637 1238 326.489 246.564 1234 330.424 246.316 1238 336.666 245.579 1243 337.315 240.876 1247 334.157 236.849 1238 332.241 232.11 1243 331.166 226.794 1256 318.734 259.997 1225 321.663 256.284 1221 325.522 253.778 1229 329.315 254.186 1229 332.879 253.217 1234 337.65 255.016 1238 341.847 258.156 1243 338.883 261.547 1229 335.244 263.836 1221 330.545 264.895 1221 325.833 264.494 1221 322.086 262.818 1221 321.09 259.638 1216 325.106 257.886 1221 329.746 257.381 1221 334.685 257.183 1229 339.396 258.254 1238 334.973 259.5 1225 330.02 260.256 1221 325.297 260.199 1221 298.882 230.398 1280 299.099 238.841 1270 300.06 246.895 1261 301.949 255.06 1261 304.627 262.744 1252 308.567 269.541 1247 313.179 274.666 1243 318.618 278.914 1247 325.083 281.767 1256 332.602 282.634 1256 340.391 280.854 1275 347.142 277.238 1280 352.657 272.01 0 356.962 265.872 0 359.838 258.339 0 361.079 250.226 1294 361.392 241.852 1294 360.911 233.684 1289 359.718 225.346 1294 313.192 227.901 1265 341.929 225.715 1265 328.386 242.839 1238 319.914 214.143 1243 314.599 212.838 1284 308.145 213.039 1284 303.009 215.612 1289 299.951 219.029 1294 332.145 212.985 1280 337.343 210.98 1275 344.013 210.176 1275 349.7 211.881 1289 353.466 214.619 1294
1391186879.954 318.898 227.982 1252 316.2 226 1261 312.823 225.488 1265 309.653 226.446 1265 307.498 228.612 1261 310.079 229.656 1265 313.151 229.84 1261 316.246 229.223 1243 336.094 226.73 1261 338.4 224.416 1261 341.721 223.428 1265 345.088 223.949 1270 347.707 225.775 1270 345.303 227.137 1265 342.225 227.725 1261 338.969 227.547 1256 319.06 217.224 1243 314.218 215.919 1280 308.911 215.926 1284 304.955 217.819 1284 302.308 220.721 1280 303.13 222.823 1280 306.178 220.798 1280 309.754 219.642 1280 314.322 219.631 1270 319.008 220.397 1243 333.301 216.01 1270 338.119 214.088 1275 343.717 213.31 1270 348.172 214.618 1280 351.48 216.979 1289 351.124 219.265 1280 347.507 217.76 1275 343.549 217.175 1270 338.664 217.813 1270 333.913 219.188 1270 323.415 227.559 1247 323.067 233.054 1238 321.744 238.104 1238 319.348 242.537 1243 320.702 247.051 1238 326.444 247.175 1238 330.416 246.946 1238 336.67 246.058 1243 337.333 241.323 1243 334.114 237.256 1243 332.187 232.385 1247 331.114 227.002 1256 318.611 259.787 1229 321.731 256.425 1225 325.606 254.125 1229 329.363 254.575 1229 332.867 253.597 1234 337.643 255.228 1238 341.992 258.022 1243 338.828 261.2 1234 335.127 263.284 1234 330.501 264.245 1225 325.865 263.877 1221 322.102 262.373 1221 320.874 259.48 1221 325.133 258.061 1221 329.784 257.68 1225 334.74 257.394 1229 339.635 258.14 1238 334.979 259.089 1234 329.98 259.739 1225 325.251 259.747 1221 298.705 230.037 1280 298.977 238.494 1265 299.969 246.557 1261 301.877 254.717 1261 304.576 262.361 1247 308.575 269.076 1247 313.233 274.124 1243 318.652 278.312 1247 325.047 281.115 1252 332.455 281.965 1256 340.163 280.279 1270 346.894 276.796 1270 352.451 271.729 0 356.858 265.76 1270 359.847 258.32 0 361.148 250.25 1289 361.505 241.903 1289 361.098 233.694 1289 359.986 225.298 1294 313.068 227.906 1261 341.938 225.838 1256 328.346 243.306 1238 319.817 214.036 1247 314.557 212.651 1280 308.121 212.721 1284 302.963 215.183 1289 299.855 218.512 1294 332.082 212.931 1275 337.247 210.894 1275 343.886 210.021 1275 349.559 211.644 1289 353.369 214.292 1289
1391186880.18 318.839 228.009 1243 316.151 226.028 1256 312.777 225.516 1261 309.613 226.472 1265 307.462 228.636 1261 310.034 229.684 1265 313.102 229.87 1261 316.196 229.253 1247 336.033 226.776 1256 338.33 224.464 1256 341.653 223.479 1261 345.024 224.001 1261 347.642 225.829 1265 345.236 227.194 1256 342.15 227.78 1256 338.893 227.598 1256 318.992 217.216 1243 314.16 215.92 1275 308.862 215.926 1280 304.921 217.817 1280 302.286 220.717 1280 303.109 222.81 1280 306.14 220.788 1280 309.703 219.637 1275 314.261 219.625 1270 318.937 220.384 1238 333.271 216.013 1270 338.091 214.101 1275 343.694 213.327 1270 348.143 214.643 1280 351.433 217.003 1289 351.067 219.284 1275 347.468 217.776 1275 343.514 217.189 1270 338.627 217.821 1270 333.874 219.186 1261 323.367 227.607 1243 323.009 233.084 1234 321.682 238.134 1238 319.311 242.582 1243 320.671 247.086 1234 326.33 247.181 1234 330.273 246.956 1234 336.482 246.12 1243 337.17 241.393 1247 333.992 237.305 1238 332.089 232.427 1238 331.033 227.061 1252 318.481 259.77 1225 321.65 256.505 1225 325.533 254.269 1225 329.277 254.74 1229 332.768 253.757 1234 337.556 255.344 1238 341.954 258.048 1238 338.739 261.226 1234 335.016 263.295 1229 330.397 264.241 1225 325.771 263.862 1221 322.005 262.359 1221 320.708 259.495 1221 325.032 258.163 1221 329.696 257.822 1225 334.673 257.512 1229 339.633 258.182 1238 334.909 259.113 1229 329.879 259.754 1221 325.134 259.754 1221 298.675 230.064 1280 298.938 238.489 1265 299.925 246.545 1261 301.816 254.688 1261 304.49 262.314 1256 308.457 269.019 1247 313.089 274.062 1243 318.487 278.239 1243 324.864 281.034 1243 332.253 281.884 1252 339.949 280.214 1261 346.693 276.755 1270 352.265 271.711 0 356.682 265.76 1275 359.68 258.335 0 361 250.28 1289 361.382 241.952 1289 361.004 233.747 1294 359.917 225.366 1294 313.022 227.933 1261 341.87 225.89 1256 328.239 243.345 1238 319.75 214.029 1252 314.502 212.654 1280 308.076 212.723 1284 302.928 215.183 1289 299.831 218.51 1294 332.063 212.935 1275 337.231 210.907 1270 343.874 210.04 1270 349.539 211.674 1289 353.326 214.321 1289
