0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1390385578.367 288.291 196.658 952 284.633 194.087 949 279.925 193.473 962 275.449 194.829 978 272.495 197.782 978 275.829 198.983 981 280.239 199.072 973 284.685 198.091 962 309.974 195.06 978 313.178 192.149 984 317.967 190.803 987 322.774 191.501 995 326.062 193.933 1001 322.788 195.575 993 318.32 196.253 987 313.793 195.944 981 288.124 182.984 959 280.166 181.965 981 271.289 182.605 984 266.267 186.431 984 263.584 191.303 984 265.535 192.308 981 268.657 188.846 981 272.829 186.697 981 280.127 186.275 970 287.459 186.773 952 307.75 181.422 987 315.869 179.273 995 325.181 178.623 1010 331.12 181.778 1022 334.27 185.904 0 332.489 187.265 1016 328.992 184.456 1013 324.109 183.024 1004 316.522 183.59 993 308.812 185.127 987 294.029 195.913 962 293.715 201.772 968 291.861 206.986 962 288.473 211.506 965 289.816 216.688 968 296.207 215.813 970 301.326 215.414 976 308.614 215.354 981 309.648 210.124 978 306.061 206.09 976 304.214 200.959 976 303.719 195.201 976 286.8 231.942 968 290.25 227.758 965 294.925 224.332 973 299.437 224.898 976 303.978 223.668 978 309.028 226.237 984 313.147 229.768 995 310.029 231.617 990 305.635 233.133 978 299.899 234.045 970 294.173 234.153 968 289.92 233.378 968 290.729 230.999 965 294.377 229.321 970 299.549 228.739 973 304.902 228.488 978 309.15 229.411 987 304.732 228.381 978 299.544 228.645 973 294.563 229.245 970 261.028 200.4 987 261.584 209.587 987 263.285 218.631 990 265.476 227.378 995 268.474 235.497 998 272.706 242.417 1044 277.88 247.31 1044 284.101 251.459 1037 291.803 254.302 1040 301.226 255.104 1047 310.461 252.945 1060 318.613 248.924 1076 325.113 243.354 1086 330.265 236.875 1148 333.86 228.906 0 335.914 220.519 0 337.245 211.905 0 337.816 203.318 0 337.37 193.982 0 280.193 196.622 973 318.107 193.902 987 299.001 212.247 973 288.81 179.132 962 280.401 178.097 981 269.864 178.997 990 263.035 183.939 990 259.791 189.502 990 306.854 177.704 993 315.421 175.481 998 326.399 174.863 1016 334.099 178.847 1031 337.759 183.53 0
1390385578.460 291.219 194.493 1050 287.946 192.389 1056 283.859 191.894 1063 279.929 193.106 1066 277.236 195.708 1066 280.292 196.636 1066 284.156 196.681 1060 288.043 195.822 1053 311.449 192.933 1069 314.328 190.5 1069 318.452 189.369 1073 322.613 189.98 1079 325.55 192.122 1086 322.651 193.474 1076 318.747 194.031 1069 314.804 193.764 1069 291.194 180.958 1040 284.424 180.107 1066 276.997 180.811 1073 272.543 184.046 1073 269.997 188.174 1073 271.35 189.482 1069 274.449 186.424 1069 278.349 184.525 1069 284.566 184.081 1050 290.881 184.489 1037 309.191 179.482 1076 315.977 177.671 1079 323.792 177.258 1090 328.951 179.849 1107 331.891 183.316 1111 330.698 184.902 1107 327.285 182.439 1097 322.882 181.207 1083 316.405 181.652 1079 309.86 182.987 1073 296.759 193.636 1056 296.358 198.76 1056 294.569 203.384 1056 291.325 207.483 1053 292.715 212.113 1056 299.075 211.135 1056 303.756 210.766 1060 310.606 210.781 1069 311.596 206.06 1066 308.138 202.41 1063 306.253 197.948 1060 305.579 192.96 1063 289.427 225.516 1050 293.003 221.544 1050 297.62 218.395 1053 301.917 218.823 1056 306.169 217.724 1063 311.148 220.043 1069 315.3 223.379 1083 311.984 225.121 1076 307.791 226.36 1066 302.438 227.157 1060 297.076 227.362 1060 292.847 226.829 1053 292.631 224.658 1053 296.834 222.934 1053 302.039 222.332 1056 307.391 222.084 1066 312.034 223.032 1073 307.276 222.124 1066 302.045 222.329 1056 296.955 222.987 1053 266.111 198.825 1076 266.466 207.093 1076 267.746 215.058 1083 269.557 222.865 1086 272.187 230.149 1100 276.036 236.34 1107 281.121 240.847 1111 287.29 244.508 1111 294.777 246.972 1111 303.73 247.51 1118 312.429 245.613 1133 320.084 241.974 1144 326.27 236.909 1155 331.001 230.88 0 333.998 223.861 0 335.638 216.386 0 336.593 208.744 0 336.843 201.162 0 336.225 192.994 0 284.085 194.591 1063 318.574 192.022 1073 301.472 208.016 1060 291.835 177.522 1047 284.61 176.644 1069 275.729 177.583 1076 269.784 181.75 1079 266.766 186.452 1076 308.301 176.169 1083 315.54 174.274 1086 324.82 173.889 1097 331.478 177.171 1118 334.878 181.109 1118
1390385578.523 291.398 193.776 1097 288.301 191.658 1100 284.453 191.07 1104 280.718 192.21 1107 278.149 194.762 1107 281.03 195.679 1107 284.669 195.78 1104 288.346 195.02 1100 310.728 192.617 1111 313.546 190.298 1111 317.453 189.256 1118 321.356 189.978 1122 324.042 192.198 1129 321.303 193.406 1122 317.637 193.849 1118 313.927 193.511 1111 291.785 180.736 1083 285.311 179.784 1111 278.171 180.429 1114 273.81 183.525 1114 271.292 187.513 1114 272.544 188.892 1114 275.612 185.903 1111 279.409 184.066 1111 285.403 183.707 1107 291.471 184.236 1083 308.611 179.621 1122 315.14 178.021 1129 322.649 177.887 1136 327.517 180.539 1148 330.275 184.007 1159 329.156 185.587 1151 325.873 183.04 1133 321.683 181.68 1125 315.446 181.945 1125 309.158 183.129 1118 296.658 192.988 1097 296.133 197.896 1097 294.291 202.224 1097 291.044 205.991 1100 292.275 210.547 1097 298.698 209.83 1097 303.124 209.567 1104 309.886 209.559 1111 310.89 204.966 1111 307.586 201.498 1107 305.791 197.294 1104 305.168 192.495 1107 288.227 223.23 1097 292.158 219.49 1093 296.953 216.632 1093 301.255 217.148 1097 305.54 216.122 1104 310.605 218.32 1114 314.93 221.543 1129 311.277 223.309 1125 306.983 224.41 1114 301.639 225.068 1107 296.318 225.212 1100 291.971 224.674 1097 291.022 222.486 1097 295.822 220.937 1097 301.308 220.497 1100 306.957 220.253 1107 312.098 221.155 1125 306.903 220.347 1107 301.329 220.484 1100 295.88 221.032 1097 267.347 197.706 1122 267.406 205.827 1122 268.327 213.594 1129 269.759 221.312 1133 272.048 228.615 1151 275.644 234.827 1155 280.538 239.276 1151 286.527 242.872 1155 293.835 245.288 1151 302.541 245.929 1155 311.025 244.287 1171 318.542 240.998 1187 324.646 236.237 1200 329.296 230.459 0 332.201 223.607 0 333.754 216.263 0 334.644 208.757 0 334.851 201.379 0 334.278 193.382 0 284.633 193.744 1104 317.499 191.889 1118 300.974 206.773 1100 292.44 177.415 1090 285.503 176.425 1114 276.963 177.282 1122 271.197 181.253 1122 268.234 185.787 1122 307.835 176.384 1122 314.824 174.706 1129 323.74 174.643 1140 329.999 178.003 1159 333.18 181.941 0
1390385578.570 291.321 193.601 1114 288.313 191.549 1118 284.6 190.964 1122 280.991 192.097 1125 278.512 194.63 1125 281.314 195.469 1125 284.817 195.551 1122 288.361 194.818 1118 310.269 192.499 1129 313.031 190.254 1133 316.811 189.251 1136 320.59 189.999 1140 323.192 192.225 1144 320.514 193.341 1136 316.958 193.732 1136 313.369 193.39 1133 291.823 180.883 1104 285.6 179.965 1114 278.751 180.656 1133 274.497 183.64 1133 272.021 187.491 1133 273.165 188.932 1129 276.202 186.004 1129 279.932 184.198 1129 285.711 183.822 1122 291.575 184.337 1104 308.114 179.796 1140 314.427 178.292 1144 321.715 178.279 1155 326.458 180.868 1163 329.188 184.24 1171 328.172 185.87 1167 324.875 183.332 1151 320.746 181.956 1151 314.66 182.155 1140 308.559 183.276 1136 296.451 192.816 1118 295.842 197.503 1114 293.975 201.627 1114 290.781 205.264 1114 291.975 209.696 1118 298.327 208.997 1118 302.612 208.756 1122 309.376 208.786 1129 310.41 204.309 1129 307.176 200.952 1129 305.407 196.962 1125 304.769 192.366 1125 287.78 222.125 1114 291.734 218.356 1111 296.511 215.546 1111 300.8 216.042 1114 305.08 215.056 1125 310.216 217.248 1133 314.641 220.517 1148 310.849 222.198 1144 306.524 223.186 1133 301.193 223.784 1122 295.933 223.951 1114 291.593 223.49 1114 290.392 221.364 1111 295.322 219.779 1111 300.862 219.339 1114 306.612 219.123 1125 311.965 220.086 1140 306.577 219.246 1125 300.895 219.336 1114 295.37 219.894 1111 268.105 197.646 1136 267.99 205.536 1140 268.701 213.059 1144 269.948 220.609 1155 272.056 227.838 1163 275.5 234.018 1175 280.298 238.432 1171 286.221 241.952 1167 293.467 244.296 1167 302.063 244.939 1171 310.53 243.431 1187 318.109 240.349 1204 324.3 235.748 1216 328.97 230.081 0 331.828 223.327 0 333.305 216.058 0 334.107 208.649 0 334.227 201.403 0 333.605 193.584 0 284.779 193.585 1122 316.842 191.837 1136 300.579 206.048 1122 292.471 177.659 1111 285.773 176.699 1125 277.567 177.6 1140 271.98 181.424 1144 269.077 185.802 1140 307.37 176.648 1144 314.156 175.064 1151 322.808 175.134 1163 328.861 178.41 1175 331.992 182.232 0
1390385578.632 290.924 193.438 1129 288.036 191.48 1136 284.489 190.936 1136 281.048 192.082 1140 278.699 194.594 1144 281.38 195.345 1140 284.722 195.378 1136 288.099 194.651 1133 309.253 192.27 1144 311.919 190.085 1148 315.52 189.097 1155 319.112 189.83 1155 321.568 192.029 1159 319.018 193.076 1155 315.637 193.445 1155 312.211 193.132 1148 291.58 181.408 1122 285.653 180.569 1129 279.163 181.329 1148 275.02 184.155 1148 272.575 187.823 1148 273.613 189.347 1148 276.594 186.525 1148 280.234 184.762 1144 285.764 184.334 1136 291.393 184.79 1122 307.092 180.263 1155 313.081 178.82 1159 320 178.852 1167 324.563 181.248 1171 327.228 184.436 1183 326.335 186.112 1179 323.099 183.692 1171 319.102 182.383 1159 313.287 182.576 1159 307.484 183.669 1148 295.9 192.637 1129 295.242 197.129 1129 293.396 201.06 1129 290.3 204.588 1133 291.475 208.894 1133 297.762 208.2 1133 301.851 207.945 1136 308.437 207.908 1144 309.444 203.551 1144 306.363 200.331 1140 304.622 196.573 1140 303.948 192.163 1144 287.048 221.124 1133 291.034 217.316 1125 295.809 214.545 1129 300.075 214.978 1133 304.344 214.015 1140 309.423 216.118 1148 313.789 219.386 1163 309.985 221.124 1155 305.73 222.122 1151 300.435 222.742 1136 295.234 222.951 1129 290.918 222.514 1133 289.488 220.364 1129 294.559 218.675 1125 300.121 218.184 1129 305.87 217.958 1140 311.315 218.958 1155 305.854 218.307 1144 300.166 218.446 1129 294.586 219.01 1125 268.296 197.649 1155 268.062 205.363 1155 268.627 212.721 1159 269.735 220.169 1171 271.723 227.357 1183 275.089 233.527 1191 279.803 237.857 1187 285.659 241.239 1183 292.828 243.413 1183 301.249 243.972 1187 309.527 242.479 1204 316.946 239.489 1212 322.991 234.954 1225 327.501 229.342 1234 330.227 222.611 0 331.616 215.388 0 332.313 208.058 0 332.326 200.946 0 331.631 193.342 1204 284.675 193.488 1136 315.53 191.62 1155 299.878 205.31 1136 292.203 178.289 1125 285.803 177.407 1140 278.045 178.373 1155 272.685 181.977 1155 269.84 186.135 1155 306.371 177.227 1159 312.838 175.7 1163 321.039 175.811 1179 326.8 178.846 1187 329.841 182.46 1187
1390385578.757 289.094 191.861 1183 286.288 189.513 1179 282.532 188.775 1191 278.911 189.983 1195 276.589 192.782 1191 279.148 193.594 1191 282.633 193.637 1183 286.181 192.944 1183 306.422 191.401 1195 309.244 189.01 1200 313.219 188.037 1212 317.062 189.078 1221 319.392 191.681 1221 316.651 192.615 1216 313.013 192.792 1204 309.393 192.305 1200 290.187 182.73 1175 283.633 181.782 1179 276.258 182.43 1200 271.822 185.512 1204 269.43 189.57 1195 271.088 190.556 1191 273.685 187.572 1200 277.202 185.696 1195 283.355 185.365 1183 289.502 185.927 1179 304.931 182.047 1204 311.914 180.9 1216 319.909 181.361 1225 324.735 184.451 1238 327.044 188.164 1247 325.449 189.195 1238 322.687 186.383 1234 318.648 184.655 1225 312.073 184.502 1216 305.498 185.258 1204 293.479 191.433 1187 292.576 195.586 1183 290.603 199.025 1179 287.796 202.265 1179 288.514 206.48 1179 293.66 205.83 1179 297.419 205.693 1187 303.656 206.175 1191 304.936 202.041 1195 302.628 198.99 1195 301.449 195.537 1191 301.315 191.307 1191 284.097 220.155 1179 287.277 215.898 1175 291.518 212.861 1175 295.553 213.408 1179 299.866 212.691 1183 304.212 215.405 1191 307.542 219.354 1208 304.515 220.267 1204 300.551 220.945 1191 295.315 221.308 1187 290.389 221.404 1183 286.775 220.969 1175 287.334 219.172 1175 290.691 217.246 1175 295.402 216.743 1175 300.329 216.955 1187 304.317 218.489 1200 300.17 217.126 1187 295.434 216.964 1175 290.853 217.435 1175 267.44 194.918 1200 266.639 202.254 1204 266.834 209.723 1204 267.463 217.28 1212 268.863 224.813 1225 271.641 231.503 1238 275.445 235.835 1234 280.438 239.327 1225 287.026 241.614 1225 294.993 242.698 1225 303.223 241.561 1238 310.936 239.245 1252 317.173 235.1 1270 321.974 229.863 1270 325.404 222.687 0 327.384 215.123 1542 328.685 207.496 1256 329.259 200.146 1299 329.069 192.318 1247 282.672 191.636 1187 313.05 190.865 1208 296.151 203.312 1183 290.828 179.659 1175 283.835 178.677 1179 275.163 179.531 1208 269.375 183.445 1208 266.522 188.044 1204 304.614 179.046 1208 312.075 177.856 1225 321.386 178.5 1243 327.345 182.38 1275 329.944 186.574 1309
1390385578.867 286.571 195.618 1195 283.809 193.356 1195 280.189 192.703 1204 276.749 193.929 1204 274.595 196.653 1204 277.048 197.48 1200 280.391 197.489 1200 283.774 196.745 1195 303.004 194.738 1208 305.649 192.306 1212 309.405 191.23 1221 313.069 192.112 1225 315.318 194.537 1229 312.794 195.591 1221 309.387 195.918 1216 305.924 195.553 1212 287.441 186.907 1187 281.084 186.044 1195 273.945 186.743 1212 269.691 189.795 1212 267.434 193.764 1212 269.081 194.725 1208 271.552 191.821 1208 274.912 189.964 1208 280.868 189.559 1204 286.82 190.038 1191 301.267 185.916 1221 307.905 184.525 1229 315.523 184.633 1243 320.211 187.415 1256 322.561 190.932 1261 321.064 192.002 1256 318.356 189.431 1247 314.493 187.925 1238 308.245 188.029 1221 302.003 189.02 1212 290.711 195.115 1200 290.042 199.418 1195 288.306 202.974 1195 285.651 206.176 1191 286.432 210.361 1191 291.629 209.904 1195 295.277 209.687 1200 301.26 209.648 1208 302.254 205.502 1208 299.864 202.585 1204 298.582 199.101 1204 298.3 194.773 1208 282.206 223.266 1200 285.52 219.471 1187 289.725 216.723 1187 293.688 217.221 1191 297.846 216.351 1200 302.209 218.539 1208 305.751 221.869 1221 302.663 223.259 1216 298.775 224.246 1208 293.696 224.807 1195 288.837 224.935 1195 285.155 224.408 1195 285.065 222.411 1191 288.822 220.772 1187 293.63 220.31 1191 298.63 220.227 1200 302.902 221.298 1212 298.547 220.55 1200 293.67 220.666 1191 288.911 221.092 1191 265.524 198.607 1212 265.079 206.04 1212 265.582 213.503 1216 266.498 221.032 1221 268.199 228.436 1229 271.261 234.902 1243 275.137 238.981 1243 280.044 242.262 1238 286.393 244.299 1238 293.993 245.121 1238 301.664 243.707 1252 308.709 241.126 1261 314.304 236.875 1280 318.628 231.677 1289 321.693 224.565 1275 323.348 217.113 1536 324.35 209.573 1299 324.667 202.337 1261 324.258 194.591 1256 280.391 195.497 1200 309.319 193.998 1216 293.834 207.105 1195 287.99 183.873 1187 281.223 182.986 1191 272.849 183.901 1221 267.314 187.775 1216 264.628 192.272 1216 300.827 182.968 1225 307.903 181.52 1229 316.776 181.75 1252 322.611 185.253 1261 325.275 189.231 1309
1390385578.929 285.875 196.128 1204 283.127 194.043 1204 279.586 193.486 1208 276.223 194.654 1212 274.064 197.194 1208 276.52 198.01 1204 279.807 198.014 1204 283.124 197.277 1208 302.43 195.036 1221 304.995 192.702 1221 308.61 191.642 1225 312.155 192.375 1234 314.426 194.578 1238 311.99 195.677 1229 308.696 196.082 1225 305.309 195.8 1221 286.67 187.236 1195 280.626 186.412 1200 273.91 187.059 1221 269.743 189.837 1221 267.402 193.492 1216 268.813 194.637 1216 271.407 191.967 1216 274.801 190.263 1216 280.464 189.862 1208 286.172 190.296 1204 300.618 186.112 1225 306.8 184.621 1238 313.88 184.493 1256 318.45 186.838 1265 320.934 189.993 1261 319.691 191.255 1261 316.876 189.009 1256 313.066 187.771 1247 307.201 188.038 1229 301.332 189.131 1225 290.168 195.577 1208 289.585 199.966 1204 287.93 203.673 1204 285.228 206.985 1204 286.132 211.111 1195 291.591 210.705 1204 295.364 210.445 1204 301.268 210.162 1212 302.155 206.039 1216 299.6 203.069 1212 298.186 199.489 1212 297.748 195.119 1212 281.966 223.456 1200 285.456 219.892 1191 289.753 217.306 1191 293.733 217.734 1195 297.824 216.819 1204 302.239 218.724 1212 305.917 221.744 1225 302.78 223.515 1221 298.936 224.729 1212 293.863 225.427 1208 288.922 225.541 1200 285.134 224.889 1200 284.622 222.737 1195 288.77 221.167 1191 293.716 220.69 1200 298.795 220.48 1208 303.306 221.366 1221 298.761 221.083 1208 293.764 221.376 1200 288.822 221.764 1191 264.427 199.16 1221 264.198 206.597 1216 264.875 213.965 1225 266.023 221.382 1225 267.986 228.571 1238 271.294 234.809 1243 275.394 238.835 1243 280.464 242.057 1243 286.85 244.027 1243 294.415 244.681 1247 301.917 243.135 1256 308.669 240.334 1270 314.033 235.985 1294 318.197 230.753 1299 321.116 223.826 0 322.702 216.555 0 323.596 209.18 1299 323.807 202.082 1299 323.302 194.536 1324 279.791 196.101 1208 308.576 194.237 1225 293.658 207.774 1204 287.242 184.261 1195 280.801 183.41 1195 272.924 184.248 1225 267.559 187.769 1225 264.809 191.906 1225 300.025 183.235 1225 306.625 181.675 1243 314.891 181.615 1261 320.589 184.577 1270 323.417 188.153 1324
1390385578.976 285.394 196.495 1208 282.672 194.524 1204 279.197 194.018 1208 275.892 195.156 1212 273.736 197.601 1208 276.196 198.382 1208 279.431 198.379 1208 282.693 197.651 1208 302.049 195.326 1221 304.559 193.075 1225 308.089 192.046 1225 311.571 192.719 1234 313.864 194.816 1238 311.456 195.908 1234 308.211 196.325 1225 304.877 196.072 1221 286.107 187.269 1200 280.281 186.487 1195 273.853 187.129 1221 269.783 189.772 1221 267.435 193.262 1221 268.698 194.502 1221 271.339 191.936 1221 274.73 190.302 1216 280.182 189.896 1204 285.706 190.294 1204 300.19 186.094 1225 306.106 184.603 1238 312.893 184.42 1252 317.376 186.581 1265 319.908 189.554 1261 318.816 190.924 1265 315.934 188.806 1256 312.149 187.676 1243 306.489 187.98 1234 300.832 189.081 1225 289.788 195.922 1208 289.22 200.26 1208 287.59 203.993 1204 284.9 207.361 1208 285.888 211.409 1200 291.365 210.931 1204 295.153 210.655 1208 301.017 210.39 1212 301.9 206.314 1216 299.287 203.31 1216 297.817 199.727 1208 297.304 195.428 1216 281.928 223.514 1200 285.369 219.984 1191 289.606 217.407 1191 293.534 217.789 1200 297.531 216.878 1208 301.929 218.749 1212 305.617 221.716 1229 302.497 223.453 1225 298.713 224.631 1216 293.736 225.334 1208 288.87 225.475 1204 285.106 224.878 1200 284.533 222.8 1195 288.676 221.228 1195 293.549 220.723 1200 298.547 220.504 1208 303.046 221.367 1225 298.512 221.043 1212 293.593 221.324 1204 288.731 221.759 1195 264.014 199.71 1221 263.849 207.027 1221 264.552 214.24 1225 265.757 221.496 1229 267.772 228.496 1238 271.106 234.564 1247 275.292 238.564 1247 280.447 241.734 1243 286.864 243.673 1243 294.423 244.247 1252 301.905 242.701 1256 308.62 239.873 1270 313.987 235.543 1294 318.128 230.327 1299 320.961 223.575 0 322.489 216.459 0 323.317 209.244 1304 323.47 202.273 1304 322.911 194.909 1329 279.401 196.526 1208 308.084 194.536 1225 293.388 208.045 1204 286.685 184.342 1195 280.461 183.53 1195 272.9 184.356 1225 267.671 187.707 1225 264.923 191.658 1225 299.537 183.269 1234 305.868 181.703 1243 313.813 181.57 1261 319.406 184.303 1270 322.289 187.672 1270
1390385579.23 284.899 196.591 1208 282.192 194.736 1208 278.763 194.297 1208 275.504 195.428 1212 273.365 197.808 1212 275.83 198.518 1208 279.024 198.476 1208 282.239 197.741 1208 301.572 195.277 1221 304.043 193.094 1225 307.515 192.083 1229 310.961 192.697 1238 313.291 194.698 1243 310.883 195.763 1234 307.664 196.186 1225 304.366 195.975 1225 285.505 187.311 1204 279.855 186.603 1204 273.664 187.285 1221 269.693 189.835 1225 267.372 193.198 1225 268.53 194.477 1221 271.171 191.986 1221 274.533 190.39 1221 279.809 189.948 1208 285.185 190.28 1208 299.652 186.006 1229 305.386 184.508 1243 311.978 184.275 1243 316.42 186.283 1270 318.999 189.107 1275 318.015 190.532 1275 315.071 188.518 1261 311.283 187.479 1243 305.759 187.824 1234 300.243 188.939 1225 289.313 195.951 1212 288.748 200.189 1208 287.13 203.878 1208 284.444 207.265 1208 285.469 211.204 1204 290.93 210.631 1204 294.749 210.323 1212 300.642 210.073 1216 301.51 206.075 1221 298.843 203.105 1216 297.34 199.594 1216 296.778 195.401 1221 281.729 223.197 1204 285.063 219.564 1195 289.244 216.933 1195 293.155 217.247 1204 297.12 216.335 1208 301.557 218.206 1221 305.267 221.226 1238 302.19 223.068 1229 298.442 224.33 1221 293.457 225.095 1208 288.587 225.251 1208 284.855 224.619 1204 284.277 222.479 1204 288.357 220.755 1200 293.209 220.168 1204 298.209 219.955 1216 302.724 220.908 1225 298.195 220.755 1216 293.277 221.103 1204 288.433 221.548 1200 263.816 200.097 1225 263.678 207.234 1225 264.394 214.229 1229 265.648 221.273 1234 267.698 228.07 1243 271.013 233.979 1247 275.202 237.957 1252 280.364 241.101 1247 286.759 243.035 1247 294.302 243.558 1256 301.794 241.99 1261 308.505 239.113 1275 313.889 234.765 1289 318.014 229.538 1515 320.79 222.924 1536 322.285 215.95 0 323.063 208.884 1299 323.159 202.056 1309 322.546 194.877 1334 278.977 196.7 1208 307.537 194.472 1225 292.965 207.819 1208 286.079 184.449 1204 280.028 183.711 1200 272.73 184.577 1229 267.638 187.815 1225 264.928 191.624 1229 298.956 183.256 1238 305.104 181.678 1247 312.831 181.479 1261 318.361 184.019 1280 321.291 187.22 1334
